"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUD_HIVHEP_CT","Display Value","Numeric","Low","High","Comments"
"RSUD_620","PUBLISHED","2014","AMR","KNA","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","KNA","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","KNA","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","KNA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","KNA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","KOR","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","KOR","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","KOR","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","KOR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","KOR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LBR","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LBR","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LBR","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LBR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LBR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","LBY","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","LBY","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","LKA","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","LKA","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","LKA","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","LKA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","LKA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LSO","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LSO","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LSO","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LSO","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","LSO","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","LUX","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","LUX","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","LUX","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","LUX","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","LUX","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","MCO","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","MCO","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","MCO","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","MCO","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","MCO","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","MDV","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","MDV","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","MDV","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","MDV","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","MDV","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MHL","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MHL","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MHL","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MHL","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MHL","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MOZ","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MOZ","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MOZ","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MWI","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MWI","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MWI","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MWI","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","MWI","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MYS","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MYS","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MYS","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MYS","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","MYS","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","NIC","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","NIC","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","NIC","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","NIC","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","NIC","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NIU","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NIU","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NIU","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NIU","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NIU","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","NPL","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","NPL","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","NPL","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","NPL","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","NPL","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NRU","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NRU","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NRU","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NRU","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","NRU","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","PLW","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","PLW","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","PLW","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","PLW","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","PLW","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","PRK","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","PRK","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","PRK","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","PRK","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","PRK","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","PRT","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","QAT","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","QAT","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","QAT","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","QAT","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","QAT","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","RUS","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","RUS","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","RUS","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","RWA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","RWA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SAU","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SAU","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SAU","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SAU","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SAU","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","SGP","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","SGP","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","SGP","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","SGP","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","SGP","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SLE","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SLE","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SLE","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SLE","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SLE","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SMR","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SMR","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SMR","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SMR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SMR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SOM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SRB","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SRB","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SRB","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SRB","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","SRB","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SSD","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SSD","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SSD","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SSD","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SSD","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","STP","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","STP","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","STP","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","STP","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","STP","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","SUR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","SUR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SWZ","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SWZ","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SWZ","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SWZ","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","SWZ","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SYR","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SYR","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","SYR","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TCD","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TCD","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TCD","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TCD","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TCD","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","THA","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","THA","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","THA","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","THA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","THA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TKM","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TKM","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TKM","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TKM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EUR","TKM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","TLS","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","TLS","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","TLS","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","TLS","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","SEAR","TLS","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TON","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TON","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TON","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TON","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TON","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TUV","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TUV","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TUV","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TUV","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","TUV","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TZA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","TZA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","UGA","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","URY","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","URY","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","URY","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","USA","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","USA","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","USA","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VCT","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VCT","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VCT","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VCT","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VCT","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VEN","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VEN","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VEN","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VEN","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AMR","VEN","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VNM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","VNM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","WSM","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","WSM","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","WSM","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","WSM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","WPR","WSM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","YEM","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","YEM","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","YEM","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","YEM","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","EMR","YEM","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZAF","CT_HIVTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZAF","CT_HIVARVTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZAF","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZAF","CT_HEPVACCINATION","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZAF","CT_HEPTREATMENT","No data","","","",""
"RSUD_620","PUBLISHED","2014","AFR","ZMB","CT_HEPTESTINGANDCOUNSELLING","No data","","","",""
