"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","ARCHIVE","Display Value","Numeric","Low","High","Comments"
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","TCD","FMLE","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","TCD","BTSX","DEC2019","1.6 [1.5-1.6]","1.60000","1.50000","1.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","TCD","BTSX","DEC2019","4.9 [4.4-5.3]","4.90000","4.40000","5.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","CPV","FMLE","DEC2019","1.7 [1.6-1.8]","1.70000","1.60000","1.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","CPV","BTSX","DEC2019","5.7 [5.5-6]","5.70000","5.50000","6.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","BWA","FMLE","DEC2019","2.4 [2.3-2.5]","2.40000","2.30000","2.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","BWA","BTSX","DEC2019","8.4 [8-8.7]","8.40000","8.00000","8.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","AGO","FMLE","DEC2019","3.6 [3.4-3.7]","3.60000","3.40000","3.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ZAF","MLE","DEC2019","16.2 [15.6-16.8]","16.20000","15.60000","16.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","SSD","BTSX","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","TGO","MLE","DEC2019","5.4 [5.1-5.7]","5.40000","5.10000","5.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","UGA","BTSX","DEC2019","13.2 [12.8-13.7]","13.20000","12.80000","13.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","PER","MLE","DEC2019","13.1 [12.5-13.8]","13.10000","12.50000","13.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","ZMB","MLE","DEC2019","7.8 [7.4-8.1]","7.80000","7.40000","8.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ZMB","MLE","DEC2019","8.4 [8-8.8]","8.40000","8.00000","8.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","ARG","FMLE","DEC2019","3.8 [3.7-3.9]","3.80000","3.70000","3.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","ARG","MLE","DEC2019","15.1 [14.7-15.5]","15.10000","14.70000","15.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","BLZ","FMLE","DEC2019","2.4 [2.3-2.5]","2.40000","2.30000","2.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","BLZ","MLE","DEC2019","11.7 [11.3-12.2]","11.70000","11.30000","12.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","BRA","FMLE","DEC2019","2.4 [2.3-2.5]","2.40000","2.30000","2.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","CAN","FMLE","DEC2019","4.1 [4-4.3]","4.10000","4.00000","4.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","COL","BTSX","DEC2019","5.8 [5.6-6]","5.80000","5.60000","6.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","COL","FMLE","DEC2019","1.8 [1.7-1.9]","1.80000","1.70000","1.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","DMA","BTSX","DEC2019","8.2 [7.8-8.5]","8.20000","7.80000","8.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","DMA","FMLE","DEC2019","2.7 [2.6-2.8]","2.70000","2.60000","2.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","SLV","BTSX","DEC2019","3.3 [3.2-3.5]","3.30000","3.20000","3.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","SLV","BTSX","DEC2019","3.8 [3.6-3.9]","3.80000","3.60000","3.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","GTM","MLE","DEC2019","4.3 [4.1-4.6]","4.30000","4.10000","4.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","GUY","BTSX","DEC2019","5.8 [5.6-5.9]","5.80000","5.60000","5.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","HND","MLE","DEC2019","6.9 [6.6-7.2]","6.90000","6.60000","7.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","JAM","BTSX","DEC2019","3.9 [3.8-4.1]","3.90000","3.80000","4.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","NIC","MLE","DEC2019","8.4 [8-8.7]","8.40000","8.00000","8.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","NIC","MLE","DEC2019","9.1 [8.7-9.4]","9.10000","8.70000","9.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","PER","FMLE","DEC2019","3.1 [2.9-3.2]","3.10000","2.90000","3.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","USA","FMLE","DEC2019","3.9 [3.8-4]","3.90000","3.80000","4.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","VCT","FMLE","DEC2019","2.2 [2.2-2.3]","2.20000","2.20000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","VCT","MLE","DEC2019","11.2 [11-11.5]","11.20000","11.00000","11.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","TTO","FMLE","DEC2019","3.1 [3-3.2]","3.10000","3.00000","3.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","AUT","FMLE","DEC2019","5.1 [5-5.2]","5.10000","5.00000","5.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","HRV","FMLE","DEC2019","3.3 [3.2-3.5]","3.30000","3.20000","3.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","CZE","MLE","DEC2019","23.2 [22.5-23.8]","23.20000","22.50000","23.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","DNK","BTSX","DEC2019","10.9 [10.6-11.2]","10.90000","10.60000","11.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","DNK","BTSX","DEC2019","10.4 [10.1-10.7]","10.40000","10.10000","10.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","FIN","MLE","DEC2019","17.2 [16.6-17.8]","17.20000","16.60000","17.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","FRA","BTSX","DEC2019","12.2 [11.9-12.5]","12.20000","11.90000","12.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","DEU","MLE","DEC2019","21.3 [20.7-21.8]","21.30000","20.70000","21.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","GRC","BTSX","DEC2019","10.4 [10.1-10.8]","10.40000","10.10000","10.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ISL","MLE","DEC2019","11.8 [11.5-12.1]","11.80000","11.50000","12.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ISL","MLE","DEC2019","14.5 [14.1-15]","14.50000","14.10000","15.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ITA","FMLE","DEC2019","2.8 [2.7-2.9]","2.80000","2.70000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ITA","MLE","DEC2019","11.6 [11.3-11.9]","11.60000","11.30000","11.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","LVA","FMLE","DEC2019","5.1 [4.9-5.2]","5.10000","4.90000","5.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","LVA","MLE","DEC2019","19.6 [19-20.3]","19.60000","19.00000","20.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","LUX","FMLE","DEC2019","6.3 [6.1-6.5]","6.30000","6.10000","6.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","MLT","FMLE","DEC2019","2.6 [2.6-2.7]","2.60000","2.60000","2.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MNE","BTSX","DEC2019","8 [7.7-8.3]","8.00000","7.70000","8.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","MNE","FMLE","DEC2019","2.8 [2.7-2.9]","2.80000","2.70000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","POL","BTSX","DEC2019","11.6 [11.3-12]","11.60000","11.30000","12.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","POL","FMLE","DEC2019","4.7 [4.5-4.8]","4.70000","4.50000","4.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ROU","BTSX","DEC2019","15 [14.4-15.6]","15.00000","14.40000","15.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","ROU","BTSX","DEC2019","12.7 [12.2-13.1]","12.70000","12.20000","13.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","SMR","MLE","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","SRB","BTSX","DEC2019","11.7 [11.3-12.1]","11.70000","11.30000","12.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","SVN","MLE","DEC2019","20.4 [19.8-21]","20.40000","19.80000","21.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","ESP","BTSX","DEC2019","10.5 [10.2-10.8]","10.50000","10.20000","10.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","CHE","MLE","DEC2019","17.9 [17.5-18.3]","17.90000","17.50000","18.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","CHE","MLE","DEC2019","18.1 [17.6-18.6]","18.10000","17.60000","18.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","TUR","FMLE","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","TUR","MLE","DEC2019","4.1 [3.9-4.3]","4.10000","3.90000","4.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","GBR","FMLE","DEC2019","5.4 [5.3-5.6]","5.40000","5.30000","5.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","GBR","MLE","DEC2019","19.6 [19-20.1]","19.60000","19.00000","20.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","BEL","BTSX","DEC2019","12.1 [11.8-12.4]","12.10000","11.80000","12.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","BEL","FMLE","DEC2019","5.2 [5.1-5.4]","5.20000","5.10000","5.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","HRV","BTSX","DEC2019","8.9 [8.6-9.3]","8.90000","8.60000","9.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","VEN","BTSX","DEC2019","5.6 [5.5-5.8]","5.60000","5.50000","5.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","VEN","FMLE","DEC2019","1.7 [1.7-1.8]","1.70000","1.70000","1.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","DJI","BTSX","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","DJI","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","IRQ","BTSX","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","IRQ","BTSX","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","IRQ","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","KWT","MLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","LBN","BTSX","DEC2019","2 [2-2.1]","2.00000","2.00000","2.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","MAR","MLE","DEC2019","1.1 [1.1-1.2]","1.10000","1.10000","1.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","OMN","BTSX","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","QAT","MLE","DEC2019","2.1 [2-2.2]","2.10000","2.00000","2.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EMR","QAT","MLE","DEC2019","2.5 [2.4-2.6]","2.50000","2.40000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","SAU","BTSX","DEC2019","0.2 [0.2-0.2]","0.20000","0.20000","0.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","SDN","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","SDN","MLE","DEC2019","0.9 [0.8-1]","0.90000","0.80000","1.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","ARE","FMLE","DEC2019","0.5 [0.4-0.5]","0.50000","0.40000","0.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EMR","ARE","MLE","DEC2019","3.8 [3.6-4.1]","3.80000","3.60000","4.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","AND","FMLE","DEC2019","5 [4.8-5.1]","5.00000","4.80000","5.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","EUR","AND","MLE","DEC2019","17.9 [17.4-18.4]","17.90000","17.40000","18.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","EUR","AUT","BTSX","DEC2019","11.6 [11.4-11.9]","11.60000","11.40000","11.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","BGD","FMLE","DEC2019","0 [0-0]","0.00000","0.00000","0.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","BTN","FMLE","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","IND","BTSX","DEC2019","5.7 [5.4-6]","5.70000","5.40000","6.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","IND","FMLE","DEC2019","1.7 [1.6-1.8]","1.70000","1.60000","1.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","MMR","BTSX","DEC2019","4.8 [4.4-5.1]","4.80000","4.40000","5.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","MMR","FMLE","DEC2019","1.3 [1.2-1.4]","1.30000","1.20000","1.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","SEAR","THA","BTSX","DEC2019","7.7 [7.4-7.9]","7.70000","7.40000","7.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","SEAR","THA","BTSX","DEC2019","8.3 [8-8.6]","8.30000","8.00000","8.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","AUS","MLE","DEC2019","16.7 [16.3-17.1]","16.70000","16.30000","17.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","BRN","BTSX","DEC2019","0.5 [0.5-0.6]","0.50000","0.50000","0.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","CHN","MLE","DEC2019","11.7 [11.3-12.1]","11.70000","11.30000","12.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","COK","BTSX","DEC2019","10.6 [10.3-10.8]","10.60000","10.30000","10.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","JPN","MLE","DEC2019","12 [11.8-12.3]","12.00000","11.80000","12.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","JPN","MLE","DEC2019","13.5 [13.1-14]","13.50000","13.10000","14.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","KIR","BTSX","DEC2019","1.9 [1.7-2.1]","1.90000","1.70000","2.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","MYS","FMLE","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","MYS","MLE","DEC2019","2.3 [2.1-2.5]","2.30000","2.10000","2.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","MNG","FMLE","DEC2019","2.1 [2-2.2]","2.10000","2.00000","2.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","MNG","MLE","DEC2019","12.1 [11.6-12.5]","12.10000","11.60000","12.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","NIU","FMLE","DEC2019","2.1 [2-2.1]","2.10000","2.00000","2.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","NIU","MLE","DEC2019","12 [11.6-12.4]","12.00000","11.60000","12.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","PNG","BTSX","DEC2019","1.2 [1.1-1.2]","1.20000","1.10000","1.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","PNG","FMLE","DEC2019","0.3 [0.3-0.3]","0.30000","0.30000","0.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","WSM","BTSX","DEC2019","2.5 [2.4-2.6]","2.50000","2.40000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","WSM","FMLE","DEC2019","0.6 [0.6-0.6]","0.60000","0.60000","0.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","TON","BTSX","DEC2019","1.5 [1.4-1.6]","1.50000","1.40000","1.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","TON","FMLE","DEC2019","0.4 [0.4-0.4]","0.40000","0.40000","0.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","VUT","MLE","DEC2019","1.8 [1.7-1.9]","1.80000","1.70000","1.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","WPR","VNM","BTSX","DEC2019","4.7 [4.4-5]","4.70000","4.40000","5.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","WPR","VNM","BTSX","DEC2019","8.4 [7.8-8.9]","8.40000","7.80000","8.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","DZA","BTSX","DEC2019","0.7 [0.7-0.7]","0.70000","0.70000","0.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","NAM","BTSX","DEC2019","11.5 [11-12.1]","11.50000","11.00000","12.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","NER","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","RWA","BTSX","DEC2019","10.3 [11.2-11.8]","10.30000","11.20000","11.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","STP","FMLE","DEC2019","2.8 [2.7-2.9]","2.80000","2.70000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","SEN","MLE","DEC2019","1 [1-1.1]","1.00000","1.00000","1.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","MUS","MLE","DEC2019","6.3 [6-6.6]","6.30000","6.00000","6.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","MRT","BTSX","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","MWI","MLE","DEC2019","6.4 [6-6.7]","6.40000","6.00000","6.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","MDG","FMLE","DEC2019","0.5 [0.5-0.5]","0.50000","0.50000","0.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","MDG","BTSX","DEC2019","2 [1.9-2.1]","2.00000","1.90000","2.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","LSO","MLE","DEC2019","8.9 [8.5-9.4]","8.90000","8.50000","9.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","KEN","FMLE","DEC2019","0.9 [0.9-1]","0.90000","0.90000","1.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","GNB","BTSX","DEC2019","4.8 [4.5-5]","4.80000","4.50000","5.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","GIN","MLE","DEC2019","2.2 [2-2.3]","2.20000","2.00000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","GHA","FMLE","DEC2019","0.7 [0.7-0.8]","0.70000","0.70000","0.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","GMB","BTSX","DEC2019","3.8 [3.6-3.9]","3.80000","3.60000","3.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","GAB","MLE","DEC2019","16.8 [16.3-17.4]","16.80000","16.30000","17.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ETH","FMLE","DEC2019","0.8 [0.7-0.8]","0.80000","0.70000","0.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ERI","BTSX","DEC2019","1.3 [1.2-1.4]","1.30000","1.20000","1.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","GNQ","MLE","DEC2019","15.7 [15.3-16.1]","15.70000","15.30000","16.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","CIV","BTSX","DEC2019","8.4 [7.9-8.8]","8.40000","7.90000","8.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","COG","MLE","DEC2019","10.6 [10-11.1]","10.60000","10.00000","11.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","COM","FMLE","DEC2019","0.1 [0.1-0.1]","0.10000","0.10000","0.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","CAF","MLE","DEC2019","6.6 [6.2-7]","6.60000","6.20000","7.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","CMR","FMLE","DEC2019","2.9 [2.8-3]","2.90000","2.80000","3.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","CPV","BTSX","DEC2019","7.7 [7.3-8]","7.70000","7.30000","8.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","BFA","FMLE","DEC2019","2.3 [2.2-2.4]","2.30000","2.20000","2.40000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","BWA","BTSX","DEC2019","8.6 [8.2-9]","8.60000","8.20000","9.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","AGO","MLE","DEC2019","10.7 [10.3-11.1]","10.70000","10.30000","11.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","SLE","FMLE","DEC2019","1.9 [1.8-1.9]","1.90000","1.80000","1.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","ZAF","MLE","DEC2019","18.4 [17.6-19.1]","18.40000","17.60000","19.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","SSD","BTSX","DEC2019",".","","","",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AFR","TGO","MLE","DEC2019","4.3 [4-4.5]","4.30000","4.00000","4.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","PRY","FMLE","DEC2019","2.1 [2.1-2.2]","2.10000","2.10000","2.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","PER","MLE","DEC2019","10.5 [10.1-10.8]","10.50000","10.10000","10.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","UGA","BTSX","DEC2019","9.5 [9.1-9.8]","9.50000","9.10000","9.80000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","TZA","FMLE","DEC2019","2.9 [2.8-3.1]","2.90000","2.80000","3.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AFR","ZWE","BTSX","DEC2019","4.8 [4.6-5]","4.80000","4.60000","5.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","ATG","FMLE","DEC2019","2.5 [2.4-2.6]","2.50000","2.40000","2.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","ARG","MLE","DEC2019","16.1 [15.6-16.6]","16.10000","15.60000","16.60000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","BRB","FMLE","DEC2019","3.4 [3.2-3.5]","3.40000","3.20000","3.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","BLZ","MLE","DEC2019","11.4 [11-11.9]","11.40000","11.00000","11.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","BRA","BTSX","DEC2019","8.8 [8.5-9.1]","8.80000","8.50000","9.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","CAN","MLE","DEC2019","14.6 [14.2-15]","14.60000","14.20000","15.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","COL","BTSX","DEC2019","5 [4.9-5.2]","5.00000","4.90000","5.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","CRI","FMLE","DEC2019","1.4 [1.4-1.5]","1.40000","1.40000","1.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","DMA","BTSX","DEC2019","6.5 [6.4-6.7]","6.50000","6.40000","6.70000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","DOM","FMLE","DEC2019","2.3 [2.2-2.3]","2.30000","2.20000","2.30000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","ECU","MLE","DEC2019","9.6 [9.1-10]","9.60000","9.10000","10.00000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","GRD","FMLE","DEC2019","2.8 [2.7-2.9]","2.80000","2.70000","2.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","GTM","MLE","DEC2019","6.1 [5.8-6.5]","6.10000","5.80000","6.50000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","PAN","BTSX","DEC2019","7.9 [7.6-8.1]","7.90000","7.60000","8.10000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2010","AMR","TTO","BTSX","DEC2019","6.7 [6.6-6.9]","6.70000","6.60000","6.90000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","USA","MLE","DEC2019","15.8 [15.4-16.2]","15.80000","15.40000","16.20000",""
"SA_0000001822_ARCHIVED","PUBLISHED","2016","AMR","LCA","FMLE","DEC2019","3.4 [3.3-3.5]","3.40000","3.30000","3.50000",""
