"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","EMFEXPOSED","EMFFREQUENCY","Display Value","Numeric","Low","High","Comments"
"EMFSTATUS","PUBLISHED","2018","EUR","SVN","EMFWORKER","EMFRADIO","Mandatory","","","","Name: Uredba o varovanju delavcev pred tveganji zaradi izpostavljenosti elektromagnetnim sevanjem (Official Gazette of RS, no. 49/16 )  Publication date: 8 July 2016 Link: http://www.pisrs.si/Pis.web/pregledPredpisa?id=URED7280"
"EMFSTATUS","PUBLISHED","2018","EUR","SWE","EMFWORKER","EMFSTATIC","Mandatory","","","","Name: AFS 2016:3 Arbetsmiljöverkets föreskrifter om elektromagnetiska fält och allmänna råd om tillämpningen av föreskrifterna Publication date: 5 April 2016 Link: https://www.av.se/globalassets/filer/publikationer/foreskrifter/elektromagnetiska-falt-foreskrifter-afs2016-3.pdf  "
"EMFSTATUS","PUBLISHED","2018","EUR","SWE","EMFWORKER","EMFLOW","Mandatory","","","","Name: AFS 2016:3 Arbetsmiljöverkets föreskrifter om elektromagnetiska fält och allmänna råd om tillämpningen av föreskrifterna Publication date: 5 April 2016 Link: https://www.av.se/globalassets/filer/publikationer/foreskrifter/elektromagnetiska-falt-foreskrifter-afs2016-3.pdf  "
"EMFSTATUS","PUBLISHED","2018","EUR","SWE","EMFWORKER","EMFRADIO","Mandatory","","","","Name: AFS 2016:3 Arbetsmiljöverkets föreskrifter om elektromagnetiska fält och allmänna råd om tillämpningen av föreskrifterna Publication date: 5 April 2016 Link: https://www.av.se/globalassets/filer/publikationer/foreskrifter/elektromagnetiska-falt-foreskrifter-afs2016-3.pdf  "
"EMFSTATUS","PUBLISHED","2018","EUR","SWE","EMFPUBLIC","EMFSTATIC","Recommended","","","","Name: Strålsäkerhetsmyndighetens allmänna råd om begränsning av allmänhetens exponering för elektromagnetiska fält Publication date: 19 December 2008 Link: https://www.stralsakerhetsmyndigheten.se/publikationer/foreskrifter/ssmfs-2008/ssmfs-200818/ "
"EMFSTATUS","PUBLISHED","2018","EUR","SWE","EMFPUBLIC","EMFLOW","Recommended","","","","Name: Strålsäkerhetsmyndighetens allmänna råd om begränsning av allmänhetens exponering för elektromagnetiska fält Publication date: 19 December 2008 Link: https://www.stralsakerhetsmyndigheten.se/publikationer/foreskrifter/ssmfs-2008/ssmfs-200818/ "
"EMFSTATUS","PUBLISHED","2018","EUR","SWE","EMFPUBLIC","EMFRADIO","Recommended","","","","Name: Strålsäkerhetsmyndighetens allmänna råd om begränsning av allmänhetens exponering för elektromagnetiska fält Publication date: 19 December 2008 Link: https://www.stralsakerhetsmyndigheten.se/publikationer/foreskrifter/ssmfs-2008/ssmfs-200818/ "
"EMFSTATUS","PUBLISHED","2018","EMR","TUN","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Publication date: 23 October 2008 Link: Notes: Reference levels for exposure limits "
"EMFSTATUS","PUBLISHED","2018","EMR","TUR","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Standards Publication date: 24 July 2010 Link: http://www.resmigazete.gov.tr/eskiler/2010/07/20100724-3.htm  Notes: Published by the Ministry of Environment and Forestry  Name: By-Law on ""Determination, Control and Inspection of the Limit Values of Electromagnetic Field Force from the Electronic Communication Devices"" Publication date:  Link: http://eng.btk.gov.tr/mevzuat/yonetmelikler/dosyalar/By-Law%20On%20Determination,%20Control%20And%20Inspection%20Of%20The%20Limit%20Values%20Of%20Electromagnetic%20Field%20Force%20From%20The%20Electronic%20Communication%20Devices%20According%20To%20International%20Standards.pdf Notes: Published by the  Information and Communication Technologies Regulatory Authority "
"EMFSTATUS","PUBLISHED","2018","AFR","ZMB","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name: Publication date: Link: Notes:   *** please provide requested information ***"
"EMFSTATUS","PUBLISHED","2018","AFR","ZMB","EMFWORKER","EMFRADIO","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","EMR","TUR","EMFWORKER","EMFLOW","Recommended","","","",""
"EMFSTATUS","PUBLISHED","2018","AMR","USA","EMFPUBLIC","EMFRADIO","Mandatory","","","","Name:  Radiofrequency radiation exposure limits.  United States Code of Federal Regulations (CFR), Title 47, Chapter I, Part 1, Section 1.1310. Publication date:  4 June 2013 (minor revision) Link:  http://www.ecfr.gov Notes:  The FCC limits were established in 1996 and are based on IEEE C95.1-1992 (1992) and US National Council on Radiation Protection and Measurements (NCRP) Report No. 86 (1986) and apply to all non-Federal RF sources.   "
"EMFSTATUS","PUBLISHED","2018","AMR","USA","EMFWORKER","EMFRADIO","Mandatory","","","","Name:  Radiofrequency radiation exposure limits.  United States Code of Federal Regulations (CFR), Title 47, Chapter I, Part 1, Section 1.1310. Publication date:  4 June 2013 (minor revision) Link:  http://www.ecfr.gov Notes:  The FCC limits were established in 1996 and are based on IEEE C95.1-1992 (1992) and US National Council on Radiation Protection and Measurements (NCRP) Report No. 86 (1986) and apply to all non-Federal RF sources. "
"EMFSTATUS","PUBLISHED","2018","AMR","USA","EMFPUBLIC","EMFSTATIC","Voluntary","","","","Name: IEEE C95.6-2002 Safety Levels with Respect to Human Exposure to Electromagnetic Fields, 0-3 kHz Publication date: 2002 Link: http://standards.ieee.org/about/get/ Notes: Various states have policies and limits on exposure. The state standards are mandatory. The IEEE standard is voluntary.  "
"EMFSTATUS","PUBLISHED","2018","AMR","USA","EMFWORKER","EMFSTATIC","Voluntary","","","","Name: American Conference of Governmental Industrial Hygienists (ACGIH) Threshold Limit Values (TLV) Publication date: Link: http://www.acgih.org/ Notes: Although ACGIH and IEEE are non-governmental organizations, their TLVs and MPEs may be enforced as legal exposure limits by the Occupational Safety and Health Administration (OSHA) under a ""General Duty"" clause in the OSHA Act, which states: ""Each employer shall furnish to each of his employees employment and a place of employment which are free from recognized hazards that are causing or are likely to cause death or serious physical harm to his employees.""    "
"EMFSTATUS","PUBLISHED","2018","AMR","USA","EMFPUBLIC","EMFLOW","Voluntary","","","","Name: IEEE C95.6-2002 Safety Levels with Respect to Human Exposure to Electromagnetic Fields, 0-3 kHz Publication date: 2002 Link: http://standards.ieee.org/about/get/ Notes: Various states have policies and limits on exposure. The state standards are mandatory. The IEEE standard is voluntary.  "
"EMFSTATUS","PUBLISHED","2018","AMR","USA","EMFWORKER","EMFLOW","Voluntary","","","","Name: American Conference of Governmental Industrial Hygienists (ACGIH) Threshold Limit Values (TLV) Publication date: Link: http://www.acgih.org/ Notes: Although ACGIH and IEEE are non-governmental organizations, their TLVs and MPEs may be enforced as legal exposure limits by the Occupational Safety and Health Administration (OSHA) under a ""General Duty"" clause in the OSHA Act, which states: ""Each employer shall furnish to each of his employees employment and a place of employment which are free from recognized hazards that are causing or are likely to cause death or serious physical harm to his employees.""    "
"EMFSTATUS","PUBLISHED","2018","AFR","ZAF","EMFPUBLIC","EMFRADIO","Recommended","","","","Name: Publication date: Link: Notes: The Department of Health strongly recommends compliance with the ICNIRP guidelines as the science-based way to deal with any situation where people might be exposed to RF EMF. This recommendation is issued to the industry, general public, and other government bodies alike."
"EMFSTATUS","PUBLISHED","2018","AFR","ZAF","EMFWORKER","EMFRADIO","Recommended","","","","The Department of Health strongly recommends compliance with the ICNIRP guidelines as the science-based way to deal with any situation where people might be exposed to RF EMF. This recommendation is issued to the industry, general public, and other government bodies alike."
"EMFSTATUS","PUBLISHED","2018","AFR","ZAF","EMFPUBLIC","EMFSTATIC","Voluntary","","","",""
"EMFSTATUS","PUBLISHED","2018","AFR","ZAF","EMFWORKER","EMFSTATIC","Voluntary","","","",""
"EMFSTATUS","PUBLISHED","2018","AFR","ZAF","EMFPUBLIC","EMFLOW","Voluntary","","","",""
"EMFSTATUS","PUBLISHED","2018","AFR","ZAF","EMFWORKER","EMFLOW","Voluntary","","","","?"
