"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","EDUCATIONLEVEL","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","Display Value","Numeric","Low","High","Comments"
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200703","52.8 [48.1-57.4]","52.75984","48.05703","57.41417",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201205","62.0 [58.5-65.4]","62.01509","58.54860","65.36318",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200708","66.0 [61.9-69.9]","66.04478","61.93075","69.93009",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201209","65.3 [61.2-69.3]","65.32338","61.15886","69.26578",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201212","60.3 [57.5-63.0]","60.28585","57.50934","62.99767",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200715","62.3 [59.1-65.4]","62.30528","59.07330","65.43138",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201216","61.3 [58.7-63.8]","61.28506","58.70945","63.79908",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201218","55.1 [50.7-59.3]","55.05421","50.70542","59.32708",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201220","63.9 [60.3-67.4]","63.93248","60.31218","67.40105",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200722","63.2 [59.5-66.7]","63.15966","59.52238","66.65321",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200725","59.8 [55.2-64.2]","59.76400","55.20052","64.16441",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200729","44.5 [39.2-49.9]","44.46553","39.17630","49.88321",""
"cpmo","EQ_DHS","PUBLISHED","2007","SEAR","IDN","","","","","IDNDHS200732","37.5 [30.1-45.5]","37.46686","30.07663","45.49158",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201210","48.0 [43.9-52.2]","48.02722","43.88921","52.19247",""
"cpmo","EQ_DHS","PUBLISHED","2012","SEAR","IDN","","","","","IDNDHS201229","48.0 [41.9-54.2]","48.04852","41.94965","54.20610",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199801","58.9 [56.7-61.0]","58.87366","56.73788","60.97652",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199805","53.3 [51.1-55.6]","53.33540","51.08230","55.57497",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199809","56.5 [54.5-58.6]","56.54219","54.48640","58.57571",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199812","59.9 [58.0-61.7]","59.88329","58.03716","61.70179",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199816","24.2 [20.0-29.1]","24.24846","19.99238","29.08126",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199820","41.4 [37.7-45.1]","41.35071","37.71788","45.08019",""
"cpmo","EQ_DHS","PUBLISHED","1998","SEAR","IND","","","","","INDDHS199823","22.0 [20.7-23.3]","21.97123","20.65273","23.34912",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200501","44.9 [42.0-47.8]","44.89134","42.04547","47.77106",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200505","58.3 [54.9-61.7]","58.31635","54.86226","61.69068",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200508","29.3 [27.6-31.2]","29.33360","27.55533","31.17723",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200512","22.5 [20.0-25.2]","22.51750","20.01752","25.23121",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200516","18.5 [14.7-23.1]","18.54218","14.71916","23.08934",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200519","31.1 [27.9-34.4]","31.07994","27.90696","34.44132",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200523","56.5 [53.7-59.2]","56.46441","53.73128","59.15879",""
"cpmo","EQ_DHS","PUBLISHED","2005","SEAR","IND","","","","","INDDHS200527","37.2 [34.5-40.0]","37.20302","34.49988","39.98865",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200601","21.3 [18.1-24.9]","21.31970","18.13178","24.89767",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200605","34.9 [31.5-38.5]","34.89965","31.48472","38.47697",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200609","29.6 [26.0-33.4]","29.59366","26.02516","33.43035",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200612","23.6 [20.4-27.1]","23.60381","20.43063","27.10197",""
"cpmo","EQ_MICS","PUBLISHED","2006","EMR","IRQ","","","","","IRQMICS200616","29.1 [25.6-32.8]","29.05630","25.61421","32.75726",""
"cpmo","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200503","No data","","","","Not available."
"cpmo","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200507","No data","","","","Not available."
"cpmo","EQ_MICS","PUBLISHED","2005","AMR","JAM","","","","","JAMMICS200514","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2012","EMR","JOR","","","","","JORDHS201201","42.7 [40.7-44.8]","42.74257","40.66742","44.84358",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","UGA","","","","","UGADHS200001","31.4 [28.5-34.5]","31.41239","28.45957","34.52373",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","ZMB","","","","","ZMBDHS201301","41.3 [36.0-46.7]","41.28827","36.04023","46.74202",""
"cpmo","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","","","KAZDHS199903","48.4 [44.3-52.5]","48.39211","44.28328","52.52280",""
"cpmo","EQ_DHS","PUBLISHED","1999","EUR","KAZ","","","","","KAZDHS199906","61.8 [56.6-66.8]","61.79720","56.55276","66.78046",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200604","51.7 [45.9-57.4]","51.69566","45.90043","57.44564",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200608","56.6 [51.7-61.4]","56.62368","51.73739","61.38449",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200611","26.1 [22.8-29.6]","26.05005","22.75126","29.64360",""
"cpmo","EQ_MICS","PUBLISHED","2006","EUR","KAZ","","","","","KAZMICS200615","60.3 [52.0-68.1]","60.32864","52.01935","68.08187",""
"cpmo","EQ_MICS","PUBLISHED","2015","EUR","KAZ","","","","","KAZMICS201501","50.2 [45.4-54.9]","50.15807","45.39680","54.91646",""
"cpmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201004","58.9 [52.0-65.5]","58.92748","52.01672","65.50301",""
"cpmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201008","43.8 [39.3-48.4]","43.77225","39.29385","48.35451",""
"cpmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201012","43.6 [39.9-47.4]","43.61495","39.85958","47.44501",""
"cpmo","EQ_MICS","PUBLISHED","2010","EUR","KAZ","","","","","KAZMICS201015","56.5 [52.7-60.2]","56.49838","52.72960","60.19353",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","KEN","","","","","KENDHS200301","44.3 [39.0-49.8]","44.33038","39.01818","49.77548",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","KEN","","","","","KENDHS200303","19.1 [14.7-24.3]","19.05980","14.71221","24.32570",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","","","","KENDHS199804","36.0 [30.7-41.7]","36.03275","30.74117","41.68695",""
"cpmo","EQ_MICS","PUBLISHED","2010","WPR","MNG","","","","","MNGMICS201004","60.9 [57.8-64.0]","60.93406","57.75970","64.01847",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","","","","KENDHS199806","26.4 [23.3-29.7]","26.36296","23.31520","29.65504",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","KEN","","","","","KENDHS199807","21.9 [18.6-25.7]","21.93232","18.57523","25.70460",""
"cpmo","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","","","KGZDHS201202","34.5 [31.2-37.9]","34.46154","31.19709","37.87952",""
"cpmo","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","","","KGZDHS201205","30.5 [26.8-34.4]","30.48827","26.80006","34.44521",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","","","KGZMICS201408","46.4 [39.5-53.5]","46.44052","39.48488","53.53743",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","","","KGZMICS201401","36.6 [32.2-41.2]","36.59618","32.18895","41.23985",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","","","KGZMICS201404","58.7 [53.7-63.4]","58.65370","53.73283","63.40762",""
"cpmo","EQ_DHS","PUBLISHED","2012","EUR","KGZ","","","","","KGZDHS201206","45.5 [41.1-49.8]","45.45092","41.14183","49.82923",""
"cpmo","EQ_MICS","PUBLISHED","2014","EUR","KGZ","","","","","KGZMICS201407","41.3 [36.6-46.1]","41.27974","36.61659","46.10478",""
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200501","32.9 [25.5-41.3]","32.90895","25.45927","41.32986",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200002","29.0 [23.4-35.4]","29.03352","23.36690","35.43884",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200006","17.8 [12.1-25.4]","17.78868","12.08085","25.41378",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200010","11.4 [8.1-15.7]","11.38151","8.12486","15.72015",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200013","9.4 [3.3-24.1]","9.42429","3.29797","24.09524",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200017","11.9 [8.2-16.8]","11.85065","8.18949","16.84818",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200021","20.1 [17.3-23.3]","20.14011","17.32550","23.28320",""
"cpmo","EQ_DHS","PUBLISHED","2000","WPR","KHM","","","","","KHMDHS200024","No data","","","","Not reported - Estimate is based on fewer than 25 cases."
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200503","21.0 [17.6-24.8]","20.97105","17.62040","24.76729",""
"cpmo","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201004","41.5 [35.5-47.7]","41.47008","35.48613","47.71674",""
"cpmo","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201005","39.6 [34.6-44.8]","39.56393","34.57675","44.77811",""
"cpmo","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201406","40.4 [34.6-46.5]","40.40277","34.55300","46.53866",""
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200509","24.5 [20.0-29.6]","24.50166","20.02374","29.61023",""
"cpmo","EQ_DHS","PUBLISHED","2010","WPR","KHM","","","","","KHMDHS201010","34.3 [27.7-41.5]","34.26223","27.69350","41.49489",""
"cpmo","EQ_DHS","PUBLISHED","2014","WPR","KHM","","","","","KHMDHS201412","40.7 [34.9-46.7]","40.67823","34.91092","46.71452",""
"cpmo","EQ_DHS","PUBLISHED","2005","WPR","KHM","","","","","KHMDHS200514","35.1 [27.8-43.1]","35.07315","27.81554","43.09392",""
"cpmo","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","","LAOMICS201105","55.1 [47.3-62.7]","55.11561","47.30901","62.67805",""
"cpmo","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","","LAOMICS201109","32.1 [27.0-37.8]","32.13454","26.97014","37.77633",""
"cpmo","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","","LAOMICS201112","47.1 [42.8-51.3]","47.06116","42.81796","51.34726",""
"cpmo","EQ_MICS","PUBLISHED","2011","WPR","LAO","","","","","LAOMICS201116","32.1 [28.2-36.3]","32.13542","28.20152","36.34032",""
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","LBR","","","","","LBRDHS200703","9.3 [6.9-12.4]","9.31273","6.92872","12.40767",""
"cpmo","EQ_DHS","PUBLISHED","2007","AFR","LBR","","","","","LBRDHS200706","7.8 [5.4-11.2]","7.84646","5.44694","11.17807",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","LBR","","","","","LBRDHS201304","22.3 [19.7-25.1]","22.27155","19.67045","25.10910",""
"cpmo","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","","","LSODHS200902","44.2 [37.5-51.0]","44.15523","37.50382","51.02320",""
"cpmo","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","","","LSODHS200903","48.5 [43.1-54.0]","48.51741","43.06457","54.00579",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","","","LSODHS201404","62.3 [56.6-67.7]","62.27301","56.56348","67.66112",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","","","LSODHS200406","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","","","LSODHS200407","26.5 [21.1-32.7]","26.49810","21.12510","32.67161",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","LSO","","","","","LSODHS200409","14.3 [10.7-18.8]","14.26848","10.65560","18.84792",""
"cpmo","EQ_DHS","PUBLISHED","2009","AFR","LSO","","","","","LSODHS200910","32.0 [27.1-37.2]","31.96173","27.14798","37.19326",""
"cpmo","EQ_DHS","PUBLISHED","2014","AFR","LSO","","","","","LSODHS201408","No data","","","","Not available."
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","","","MARDHS200304","56.4 [51.9-60.8]","56.36467","51.86748","60.75956",""
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","","","MARDHS200308","59.8 [56.6-62.9]","59.77172","56.56806","62.89408",""
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","","","MARDHS200311","58.9 [52.2-65.3]","58.93722","52.24096","65.31791",""
"cpmo","EQ_DHS","PUBLISHED","2003","EMR","MAR","","","","","MARDHS200315","40.9 [35.4-46.8]","40.94905","35.38064","46.75969",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MDG","","","","","MDGDHS200301","26.5 [22.2-31.3]","26.49732","22.19464","31.29858",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MDG","","","","","MDGDHS200303","20.9 [13.4-31.3]","20.94476","13.35145","31.29679",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","","MDGDHS200801","39.2 [35.2-43.4]","39.19917","35.17418","43.37656",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","","MDGDHS200805","32.7 [24.9-41.6]","32.74550","24.94669","41.63004",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","","MDGDHS200808","19.5 [14.5-25.8]","19.52466","14.45171","25.84048",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","","MDGDHS200812","36.9 [29.5-45.0]","36.90971","29.52068","44.96820",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","","MDGDHS200816","21.6 [15.4-29.5]","21.63866","15.43873","29.46095",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","MDG","","","","","MDGDHS200819","28.6 [18.3-41.7]","28.59499","18.31754","41.69532",""
"cpmo","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","","","MDVDHS200903","28.3 [25.3-31.5]","28.25509","25.25936","31.45657",""
"cpmo","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","","","MDVDHS200904","33.1 [30.0-36.3]","33.09620","30.01994","36.32408",""
"cpmo","EQ_DHS","PUBLISHED","2009","SEAR","MDV","","","","","MDVDHS200906","25.5 [22.2-29.0]","25.46465","22.22809","28.99676",""
"cpmo","EQ_MICS","PUBLISHED","2005","EUR","MKD","","","","","MKDMICS200505","12.4 [5.7-25.0]","12.39575","5.65268","25.04715",""
"cpmo","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","","","MKDMICS201101","15.4 [8.8-25.6]","15.37558","8.75766","25.59179",""
"cpmo","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","","","MKDMICS201104","10.1 [6.4-15.6]","10.11043","6.39059","15.63388",""
"cpmo","EQ_MICS","PUBLISHED","2011","EUR","MKD","","","","","MKDMICS201108","14.7 [11.4-18.8]","14.70910","11.36957","18.82125",""
"cpmo","EQ_MICS","PUBLISHED","2009","AFR","MLI","","","","","MLIMICS200901","4.5 [3.4-6.0]","4.52026","3.36977","6.03898",""
"cpmo","EQ_DHS","PUBLISHED","2001","AFR","MLI","","","","","MLIDHS200102","4.3 [3.2-5.8]","4.29259","3.18391","5.76435",""
"cpmo","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","","","MLIDHS199503","3.2 [2.0-5.1]","3.23188","2.04045","5.08291",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","MLI","","","","","MLIDHS201203","10.8 [8.5-13.5]","10.75822","8.51755","13.50135",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","","","MLIDHS200605","2.0 [1.0-3.7]","1.95956","1.03852","3.66717",""
"cpmo","EQ_DHS","PUBLISHED","1995","AFR","MLI","","","","","MLIDHS199507","4.3 [1.8-9.9]","4.27807","1.79157","9.86878",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","","","MLIDHS200604","7.1 [5.8-8.7]","7.11432","5.80660","8.68940",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","MLI","","","","","MLIDHS200606","4.3 [2.7-6.9]","4.33521","2.70778","6.87168",""
"cpmo","EQ_MICS","PUBLISHED","2009","AFR","MLI","","","","","MLIMICS200909","17.7 [16.1-19.4]","17.69371","16.09528","19.41415",""
"cpmo","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","","","MNGMICS200502","66.8 [63.6-69.9]","66.80540","63.55344","69.90459",""
"cpmo","EQ_MICS","PUBLISHED","2005","WPR","MNG","","","","","MNGMICS200505","55.0 [51.7-58.3]","55.02915","51.68489","58.32857",""
"cpmo","EQ_DHS","PUBLISHED","1997","AFR","MOZ","","","","","MOZDHS199711","28.5 [23.7-33.8]","28.45854","23.65874","33.80096",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","","MOZDHS201104","4.6 [3.1-7.0]","4.63779","3.05959","6.97152",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","","MOZDHS201110","32.8 [29.3-36.5]","32.78884","29.25112","36.53349",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","","MOZDHS201101","11.4 [8.9-14.4]","11.35407","8.88783","14.39652",""
"cpmo","EQ_DHS","PUBLISHED","2011","AFR","MOZ","","","","","MOZDHS201102","2.9 [1.8-4.9]","2.94150","1.76483","4.86386",""
"cpmo","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","","","MOZMICS200803","3.6 [2.2-6.1]","3.64413","2.16520","6.07056",""
"cpmo","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","","","MOZMICS200805","17.2 [13.5-21.6]","17.17811","13.50401","21.60220",""
"cpmo","EQ_MICS","PUBLISHED","2008","AFR","MOZ","","","","","MOZMICS200806","9.7 [7.2-13.0]","9.70713","7.15334","13.04455",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","","MOZDHS200307","10.0 [6.7-14.6]","10.01374","6.73710","14.63394",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","","MOZDHS200308","11.8 [9.1-15.2]","11.78805","9.07537","15.17622",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","","MOZDHS200309","15.9 [13.1-19.3]","15.93207","13.05723","19.29936",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","MOZ","","","","","MOZDHS200311","39.5 [35.1-44.0]","39.45298","35.07398","44.00812",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","","MRTMICS200702","3.5 [2.1-5.9]","3.54466","2.12175","5.86463",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","","MRTMICS201104","3.7 [2.3-6.0]","3.70958","2.26974","6.00668",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","","MRTMICS200706","9.0 [6.4-12.5]","9.01836","6.41031","12.54527",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","","MRTMICS200708","18.7 [15.4-22.5]","18.66895","15.36534","22.49408",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","","MRTMICS201110","6.9 [5.3-9.0]","6.94042","5.31101","9.02209",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","MRT","","","","","MRTMICS200713","15.7 [13.9-17.7]","15.69893","13.85766","17.73448",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","MRT","","","","","MRTMICS201111","19.5 [14.9-25.1]","19.50300","14.91133","25.09164",""
"cpmo","EQ_DHS","PUBLISHED","2004","AFR","MWI","","","","","MWIDHS200403","26.5 [24.9-28.2]","26.54841","24.92489","28.23791",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","SLE","","","","","SLEDHS201303","16.3 [14.2-18.7]","16.33346","14.22303","18.68880",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201306","59.7 [56.4-62.9]","59.66090","56.35016","62.88593",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201310","65.1 [61.6-68.5]","65.11262","61.59270","68.47505",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201313","63.6 [59.4-67.7]","63.63638","59.40285","67.66872",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201317","41.9 [37.2-46.8]","41.92279","37.20012","46.79824",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201321","55.2 [46.2-64.0]","55.24425","46.16887","63.98320",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201324","61.3 [56.0-66.3]","61.27623","56.01214","66.28949",""
"cpmo","EQ_MICS","PUBLISHED","2013","AFR","MWI","","","","","MWIMICS201328","61.4 [55.6-66.9]","61.35696","55.55809","66.85065",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200001","38.5 [30.0-47.7]","38.48309","29.98954","47.74179",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200002","65.1 [55.3-73.8]","65.12352","55.30425","73.80727",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","","NAMDHS200603","62.6 [56.2-68.6]","62.62061","56.20419","68.62179",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","","NAMDHS201304","67.0 [61.7-71.9]","67.00471","61.69986","71.90931",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200007","12.4 [6.5-22.1]","12.35028","6.53941","22.10348",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","","NAMDHS201309","57.0 [51.0-62.8]","56.96754","50.97900","62.75893",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200011","30.0 [23.3-37.6]","29.97415","23.33496","37.57645",""
"cpmo","EQ_DHS","PUBLISHED","2000","AFR","NAM","","","","","NAMDHS200012","44.1 [34.1-54.5]","44.07373","34.10881","54.54019",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","","NAMDHS200613","55.9 [49.7-61.9]","55.85114","49.66656","61.85938",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","NAM","","","","","NAMDHS200606","66.3 [60.7-71.4]","66.29573","60.74007","71.43495",""
"cpmo","EQ_DHS","PUBLISHED","2013","AFR","NAM","","","","","NAMDHS201307","51.6 [44.0-59.0]","51.55515","44.02595","59.01440",""
"cpmo","EQ_DHS","PUBLISHED","1998","AFR","NER","","","","","NERDHS199802","6.0 [4.1-8.6]","5.98617","4.12759","8.60649",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","","NERDHS200602","0.9 [0.4-2.0]","0.86902","0.37128","2.02051",""
"cpmo","EQ_DHS","PUBLISHED","2006","AFR","NER","","","","","NERDHS200604","1.9 [1.3-2.8]","1.88492","1.25738","2.81672",""
"cpmo","EQ_DHS","PUBLISHED","2012","AFR","NER","","","","","NERDHS201208","31.8 [27.5-36.5]","31.83651","27.50923","36.50172",""
"cpmo","EQ_DHS","PUBLISHED","1999","AFR","NGA","","","","","NGADHS199902","2.5 [1.5-4.1]","2.48652","1.51030","4.06770",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","","NGADHS200301","10.3 [8.2-12.9]","10.33078","8.21572","12.91374",""
"cpmo","EQ_DHS","PUBLISHED","2008","AFR","NGA","","","","","NGADHS200802","3.5 [2.7-4.4]","3.48424","2.74228","4.41784",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","","NGADHS200303","3.3 [2.5-4.4]","3.30627","2.48674","4.38375",""
"cpmo","EQ_MICS","PUBLISHED","2006","WPR","VNM","","","","","VNMMICS200603","69.4 [63.6-74.6]","69.36340","63.57041","74.60320",""
"cpmo","EQ_DHS","PUBLISHED","2003","AFR","NGA","","","","","NGADHS200305","13.8 [10.2-18.4]","13.79711","10.19968","18.40332",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201101","20.4 [17.2-24.0]","20.39814","17.17728","24.04758",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200703","14.9 [11.4-19.3]","14.90683","11.39580","19.26442",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201105","2.3 [0.9-5.7]","2.28317","0.90230","5.65665",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201107","8.4 [5.7-12.1]","8.37269","5.73816","12.06203",""
"cpmo","EQ_MICS","PUBLISHED","2007","AFR","NGA","","","","","NGAMICS200709","10.8 [7.9-14.6]","10.76923","7.85765","14.58885",""
"cpmo","EQ_MICS","PUBLISHED","2011","AFR","NGA","","","","","NGAMICS201111","12.8 [9.2-17.5]","12.75828","9.16004","17.49772",""
