"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","RSUDSPECIFICPOPULATION","Display Value","Numeric","Low","High","Comments"
"RSUD_590","PUBLISHED","2014","WPR","NRU","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","NRU","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","OMN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","PAK","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PAN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PER","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PHL","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PLW","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","PNG","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","POL","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","SEAR","PRK","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","PRT","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","PRY","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","QAT","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","ROU","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","RUS","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","RWA","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SAU","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SDN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SEN","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SGP","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","WPR","SLB","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SLE","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","SLV","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AMR","SLV","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SMR","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EMR","SOM","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","YOUNG_ADULTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","EUR","SRB","ELDERLY","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","CHILDREN_AND_ADOLESCENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","CHILDREN_AND_FAMILIES_RISK","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","COMMERCIAL_SEX_WORKERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","INDIGENOUS_POPULATIONS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","MINORITY_GROUPS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","PARENTS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","PEOPLE_LIVING_WITH_HIV_AIDS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","PEOPLE_WITH_TB","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","PERSONS_WITH_MENTAL_HEALTH_DISORDERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","PREGNANT_WOMEN","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","PRISONERS","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","REFUGEES","No data","","","",""
"RSUD_590","PUBLISHED","2014","AFR","SSD","YOUNG_ADULTS","No data","","","",""
