"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"BP_03","PUBLISHED","1991","AFR","","MUS","YEARS18-PLUS","MLE","24.6 [18.2-31.3]","24.60000","18.20000","31.30000",""
"BP_03","PUBLISHED","1994","AFR","","MUS","YEARS18-PLUS","MLE","24.7 [18.5-31.6]","24.70000","18.50000","31.60000",""
"BP_03","PUBLISHED","2002","AFR","","MUS","YEARS18-PLUS","MLE","25.6 [19.5-32.7]","25.60000","19.50000","32.70000",""
"BP_03","PUBLISHED","2008","AFR","","MUS","YEARS18-PLUS","MLE","26.7 [20.0-34.1]","26.70000","20.00000","34.10000",""
"BP_03","PUBLISHED","1990","AFR","","NAM","YEARS18-PLUS","MLE","24.8 [17.4-33.1]","24.80000","17.40000","33.10000",""
"BP_03","PUBLISHED","1991","SEAR","","NPL","YEARS18-PLUS","MLE","22.0 [15.3-29.9]","22.00000","15.30000","29.90000",""
"BP_03","PUBLISHED","1994","SEAR","","NPL","YEARS18-PLUS","MLE","21.7 [15.3-29.3]","21.70000","15.30000","29.30000",""
"BP_03","PUBLISHED","2000","SEAR","","NPL","YEARS18-PLUS","MLE","23.2 [17.2-30.1]","23.20000","17.20000","30.10000",""
"BP_03","PUBLISHED","2001","SEAR","","NPL","YEARS18-PLUS","MLE","23.6 [17.6-30.5]","23.60000","17.60000","30.50000",""
"BP_03","PUBLISHED","2002","EUR","","FIN","YEARS18-PLUS","MLE","35.5 [30.6-40.8]","35.50000","30.60000","40.80000",""
"BP_03","PUBLISHED","1985","AMR","","GUY","YEARS18-PLUS","MLE","21.5 [14.3-30.0]","21.50000","14.30000","30.00000",""
"BP_03","PUBLISHED","1988","AMR","","HND","YEARS18-PLUS","MLE","18.8 [12.7-25.8]","18.80000","12.70000","25.80000",""
"BP_03","PUBLISHED","1995","AMR","","HND","YEARS18-PLUS","MLE","18.6 [12.8-25.3]","18.60000","12.80000","25.30000",""
"BP_03","PUBLISHED","2004","AMR","","HND","YEARS18-PLUS","MLE","18.8 [13.7-24.7]","18.80000","13.70000","24.70000",""
"BP_03","PUBLISHED","2013","AMR","","HND","YEARS18-PLUS","MLE","18.7 [12.0-26.1]","18.70000","12.00000","26.10000",""
"BP_03","PUBLISHED","1979","SEAR","","IND","YEARS18-PLUS","MLE","20.6 [13.3-29.0]","20.60000","13.30000","29.00000",""
"BP_03","PUBLISHED","1990","SEAR","","IND","YEARS18-PLUS","MLE","21.2 [16.4-26.4]","21.20000","16.40000","26.40000",""
"BP_03","PUBLISHED","1997","SEAR","","IND","YEARS18-PLUS","MLE","21.6 [17.6-26.0]","21.60000","17.60000","26.00000",""
"BP_03","PUBLISHED","1998","SEAR","","IND","YEARS18-PLUS","MLE","21.7 [17.8-26.1]","21.70000","17.80000","26.10000",""
"BP_03","PUBLISHED","1982","SEAR","","IDN","YEARS18-PLUS","MLE","19.6 [12.8-27.4]","19.60000","12.80000","27.40000",""
"BP_03","PUBLISHED","1993","EMR","","IRQ","YEARS18-PLUS","MLE","24.6 [18.3-32.1]","24.60000","18.30000","32.10000",""
"BP_03","PUBLISHED","2001","EMR","","IRQ","YEARS18-PLUS","MLE","22.1 [16.6-28.5]","22.10000","16.60000","28.50000",""
"BP_03","PUBLISHED","2009","EMR","","IRQ","YEARS18-PLUS","MLE","20.9 [15.4-27.1]","20.90000","15.40000","27.10000",""
"BP_03","PUBLISHED","2014","EMR","","IRQ","YEARS18-PLUS","MLE","20.3 [13.2-28.5]","20.30000","13.20000","28.50000",""
"BP_03","PUBLISHED","1984","EUR","","ITA","YEARS18-PLUS","MLE","41.4 [35.2-48.0]","41.40000","35.20000","48.00000",""
"BP_03","PUBLISHED","1986","EUR","","ITA","YEARS18-PLUS","MLE","41.1 [35.5-47.1]","41.10000","35.50000","47.10000",""
"BP_03","PUBLISHED","1987","EUR","","ITA","YEARS18-PLUS","MLE","41.0 [35.4-46.7]","41.00000","35.40000","46.70000",""
"BP_03","PUBLISHED","1992","EUR","","ITA","YEARS18-PLUS","MLE","40.0 [34.8-45.3]","40.00000","34.80000","45.30000",""
"BP_03","PUBLISHED","2013","WPR","","JPN","YEARS18-PLUS","MLE","30.3 [24.5-37.0]","30.30000","24.50000","37.00000",""
"BP_03","PUBLISHED","1977","EMR","","JOR","YEARS18-PLUS","MLE","26.4 [16.2-37.8]","26.40000","16.20000","37.80000",""
"BP_03","PUBLISHED","1979","EMR","","JOR","YEARS18-PLUS","MLE","26.3 [17.0-36.5]","26.30000","17.00000","36.50000",""
"BP_03","PUBLISHED","1981","EMR","","JOR","YEARS18-PLUS","MLE","26.2 [17.8-35.3]","26.20000","17.80000","35.30000",""
"BP_03","PUBLISHED","1989","AFR","","KEN","YEARS18-PLUS","MLE","19.6 [13.7-26.0]","19.60000","13.70000","26.00000",""
"BP_03","PUBLISHED","2005","AFR","","KEN","YEARS18-PLUS","MLE","19.3 [13.8-25.3]","19.30000","13.80000","25.30000",""
"BP_03","PUBLISHED","2007","AFR","","KEN","YEARS18-PLUS","MLE","19.5 [14.0-25.6]","19.50000","14.00000","25.60000",""
"BP_03","PUBLISHED","2012","AFR","","KEN","YEARS18-PLUS","MLE","20.1 [13.5-28.0]","20.10000","13.50000","28.00000",""
"BP_03","PUBLISHED","2015","AFR","","KEN","YEARS18-PLUS","MLE","20.5 [12.8-30.1]","20.50000","12.80000","30.10000",""
"BP_03","PUBLISHED","1998","EMR","","KWT","YEARS18-PLUS","MLE","27.8 [20.7-35.2]","27.80000","20.70000","35.20000",""
"BP_03","PUBLISHED","1999","EMR","","KWT","YEARS18-PLUS","MLE","27.6 [20.7-34.7]","27.60000","20.70000","34.70000",""
"BP_03","PUBLISHED","2000","EMR","","KWT","YEARS18-PLUS","MLE","27.3 [20.6-34.2]","27.30000","20.60000","34.20000",""
"BP_03","PUBLISHED","2006","EMR","","KWT","YEARS18-PLUS","MLE","24.6 [18.8-30.7]","24.60000","18.80000","30.70000",""
"BP_03","PUBLISHED","2010","EUR","","LVA","YEARS18-PLUS","MLE","39.9 [31.4-49.1]","39.90000","31.40000","49.10000",""
"BP_03","PUBLISHED","2007","EUR","","FIN","YEARS18-PLUS","MLE","33.2 [28.2-38.3]","33.20000","28.20000","38.30000",""
"BP_03","PUBLISHED","2010","EUR","","FIN","YEARS18-PLUS","MLE","31.8 [26.3-37.6]","31.80000","26.30000","37.60000",""
"BP_03","PUBLISHED","1984","EUR","","FRA","YEARS18-PLUS","MLE","45.5 [37.7-53.2]","45.50000","37.70000","53.20000",""
"BP_03","PUBLISHED","1994","EUR","","FRA","YEARS18-PLUS","MLE","41.7 [34.6-48.8]","41.70000","34.60000","48.80000",""
"BP_03","PUBLISHED","1979","AFR","","GMB","YEARS18-PLUS","MLE","26.3 [17.1-37.5]","26.30000","17.10000","37.50000",""
"BP_03","PUBLISHED","1984","AFR","","GMB","YEARS18-PLUS","MLE","27.0 [19.0-35.9]","27.00000","19.00000","35.90000",""
"BP_03","PUBLISHED","1988","AFR","","GMB","YEARS18-PLUS","MLE","26.8 [19.5-34.8]","26.80000","19.50000","34.80000",""
"BP_03","PUBLISHED","1995","AFR","","GMB","YEARS18-PLUS","MLE","27.5 [20.6-35.0]","27.50000","20.60000","35.00000",""
"BP_03","PUBLISHED","1986","EUR","","DEU","YEARS18-PLUS","MLE","44.9 [39.4-50.5]","44.90000","39.40000","50.50000",""
"BP_03","PUBLISHED","1988","EUR","","DEU","YEARS18-PLUS","MLE","44.5 [39.2-49.8]","44.50000","39.20000","49.80000",""
"BP_03","PUBLISHED","1996","EUR","","DEU","YEARS18-PLUS","MLE","41.2 [36.1-46.6]","41.20000","36.10000","46.60000",""
"BP_03","PUBLISHED","1990","AMR","","GTM","YEARS18-PLUS","MLE","19.6 [13.6-26.5]","19.60000","13.60000","26.50000",""
"BP_03","PUBLISHED","1992","AMR","","GTM","YEARS18-PLUS","MLE","19.4 [13.5-26.3]","19.40000","13.50000","26.30000",""
"BP_03","PUBLISHED","2002","AFR","","GNB","YEARS18-PLUS","MLE","25.0 [18.3-32.3]","25.00000","18.30000","32.30000",""
"BP_03","PUBLISHED","2011","AFR","","GNB","YEARS18-PLUS","MLE","24.7 [17.7-32.6]","24.70000","17.70000","32.60000",""
"BP_03","PUBLISHED","1975","AMR","","GUY","YEARS18-PLUS","MLE","22.5 [12.3-35.1]","22.50000","12.30000","35.10000",""
"BP_03","PUBLISHED","1998","EUR","","DEU","YEARS18-PLUS","MLE","40.1 [34.9-45.6]","40.10000","34.90000","45.60000",""
"BP_03","PUBLISHED","2013","AFR","","GHA","YEARS18-PLUS","MLE","20.3 [14.4-26.7]","20.30000","14.40000","26.70000",""
"BP_03","PUBLISHED","2014","AFR","","GHA","YEARS18-PLUS","MLE","20.0 [13.9-26.8]","20.00000","13.90000","26.80000",""
"BP_03","PUBLISHED","2015","AFR","","GHA","YEARS18-PLUS","MLE","19.8 [13.3-27.0]","19.80000","13.30000","27.00000",""
"BP_03","PUBLISHED","1979","EUR","","GRC","YEARS18-PLUS","MLE","37.2 [26.9-47.7]","37.20000","26.90000","47.70000",""
"BP_03","PUBLISHED","1991","AMR","","GRD","YEARS18-PLUS","MLE","25.4 [17.8-33.4]","25.40000","17.80000","33.40000",""
"BP_03","PUBLISHED","1998","AMR","","GRD","YEARS18-PLUS","MLE","24.0 [17.0-31.4]","24.00000","17.00000","31.40000",""
"BP_03","PUBLISHED","2013","AMR","","GRD","YEARS18-PLUS","MLE","23.6 [16.1-32.5]","23.60000","16.10000","32.50000",""
"BP_03","PUBLISHED","1976","EMR","","LBN","YEARS18-PLUS","MLE","31.0 [18.9-44.0]","31.00000","18.90000","44.00000",""
"BP_03","PUBLISHED","1978","EMR","","LBN","YEARS18-PLUS","MLE","31.0 [20.0-42.6]","31.00000","20.00000","42.60000",""
"BP_03","PUBLISHED","1986","EMR","","LBN","YEARS18-PLUS","MLE","31.1 [23.0-40.0]","31.10000","23.00000","40.00000",""
"BP_03","PUBLISHED","1995","AFR","","LSO","YEARS18-PLUS","MLE","21.6 [15.0-29.1]","21.60000","15.00000","29.10000",""
"BP_03","PUBLISHED","1996","AFR","","LSO","YEARS18-PLUS","MLE","21.5 [15.0-29.0]","21.50000","15.00000","29.00000",""
"BP_03","PUBLISHED","2001","AFR","","LSO","YEARS18-PLUS","MLE","21.2 [15.2-28.0]","21.20000","15.20000","28.00000",""
"BP_03","PUBLISHED","2003","AFR","","LSO","YEARS18-PLUS","MLE","21.1 [15.2-27.5]","21.10000","15.20000","27.50000",""
"BP_03","PUBLISHED","1977","AFR","","LBR","YEARS18-PLUS","MLE","26.0 [15.6-38.3]","26.00000","15.60000","38.30000",""
"BP_03","PUBLISHED","1996","EMR","","LBY","YEARS18-PLUS","MLE","25.6 [19.0-33.4]","25.60000","19.00000","33.40000",""
"BP_03","PUBLISHED","1997","EMR","","LBY","YEARS18-PLUS","MLE","25.2 [18.8-32.8]","25.20000","18.80000","32.80000",""
"BP_03","PUBLISHED","2004","EMR","","LBY","YEARS18-PLUS","MLE","23.2 [18.1-29.7]","23.20000","18.10000","29.70000",""
"BP_03","PUBLISHED","2006","EMR","","LBY","YEARS18-PLUS","MLE","22.8 [17.8-29.2]","22.80000","17.80000","29.20000",""
"BP_03","PUBLISHED","1999","EUR","","LUX","YEARS18-PLUS","MLE","42.5 [34.0-51.2]","42.50000","34.00000","51.20000",""
"BP_03","PUBLISHED","2004","EUR","","LUX","YEARS18-PLUS","MLE","38.5 [30.9-46.2]","38.50000","30.90000","46.20000",""
"BP_03","PUBLISHED","2005","EUR","","LUX","YEARS18-PLUS","MLE","37.9 [30.4-45.5]","37.90000","30.40000","45.50000",""
"BP_03","PUBLISHED","2014","EUR","","LUX","YEARS18-PLUS","MLE","32.1 [22.7-42.3]","32.10000","22.70000","42.30000",""
"BP_03","PUBLISHED","2006","AFR","","MDG","YEARS18-PLUS","MLE","22.4 [16.4-29.0]","22.40000","16.40000","29.00000",""
"BP_03","PUBLISHED","2009","AFR","","MDG","YEARS18-PLUS","MLE","22.3 [15.9-29.3]","22.30000","15.90000","29.30000",""
"BP_03","PUBLISHED","2015","AFR","","MDG","YEARS18-PLUS","MLE","22.2 [13.8-31.8]","22.20000","13.80000","31.80000",""
"BP_03","PUBLISHED","1975","AFR","","MWI","YEARS18-PLUS","MLE","17.4 [8.6-29.0]","17.40000","8.60000","29.00000",""
"BP_03","PUBLISHED","2001","WPR","","MYS","YEARS18-PLUS","MLE","25.0 [19.3-31.2]","25.00000","19.30000","31.20000",""
"BP_03","PUBLISHED","2007","WPR","","MYS","YEARS18-PLUS","MLE","24.4 [19.5-29.9]","24.40000","19.50000","29.90000",""
"BP_03","PUBLISHED","1983","SEAR","","MDV","YEARS18-PLUS","MLE","19.6 [12.2-28.2]","19.60000","12.20000","28.20000",""
"BP_03","PUBLISHED","1984","SEAR","","MDV","YEARS18-PLUS","MLE","19.7 [12.5-28.3]","19.70000","12.50000","28.30000",""
"BP_03","PUBLISHED","2004","AFR","","MLI","YEARS18-PLUS","MLE","24.3 [17.8-31.5]","24.30000","17.80000","31.50000",""
"BP_03","PUBLISHED","2009","AFR","","MLI","YEARS18-PLUS","MLE","24.1 [17.5-31.6]","24.10000","17.50000","31.60000",""
"BP_03","PUBLISHED","2012","AFR","","MLI","YEARS18-PLUS","MLE","24.1 [16.7-32.6]","24.10000","16.70000","32.60000",""
"BP_03","PUBLISHED","1977","EUR","","MLT","YEARS18-PLUS","MLE","42.4 [31.3-53.4]","42.40000","31.30000","53.40000",""
"BP_03","PUBLISHED","2010","WPR","","MHL","YEARS18-PLUS","MLE","22.7 [15.9-30.4]","22.70000","15.90000","30.40000",""
"BP_03","PUBLISHED","1986","AFR","","MRT","YEARS18-PLUS","MLE","29.3 [21.1-38.6]","29.30000","21.10000","38.60000",""
"BP_03","PUBLISHED","1988","AFR","","MRT","YEARS18-PLUS","MLE","29.6 [21.4-38.8]","29.60000","21.40000","38.80000",""
"BP_03","PUBLISHED","1989","AFR","","MRT","YEARS18-PLUS","MLE","29.7 [21.5-38.8]","29.70000","21.50000","38.80000",""
"BP_03","PUBLISHED","1981","WPR","","FSM","YEARS18-PLUS","MLE","21.0 [13.8-29.1]","21.00000","13.80000","29.10000",""
"BP_03","PUBLISHED","1982","WPR","","FSM","YEARS18-PLUS","MLE","20.8 [13.7-28.5]","20.80000","13.70000","28.50000",""
"BP_03","PUBLISHED","1992","WPR","","FSM","YEARS18-PLUS","MLE","19.9 [13.8-26.6]","19.90000","13.80000","26.60000",""
"BP_03","PUBLISHED","1999","WPR","","FSM","YEARS18-PLUS","MLE","20.2 [14.3-26.6]","20.20000","14.30000","26.60000",""
"BP_03","PUBLISHED","2005","WPR","","FSM","YEARS18-PLUS","MLE","20.6 [15.4-26.4]","20.60000","15.40000","26.40000",""
"BP_03","PUBLISHED","2000","WPR","","MNG","YEARS18-PLUS","MLE","28.7 [21.1-36.9]","28.70000","21.10000","36.90000",""
"BP_03","PUBLISHED","2001","WPR","","MNG","YEARS18-PLUS","MLE","28.6 [21.1-36.7]","28.60000","21.10000","36.70000",""
"BP_03","PUBLISHED","2007","WPR","","MNG","YEARS18-PLUS","MLE","27.9 [21.0-35.7]","27.90000","21.00000","35.70000",""
"BP_03","PUBLISHED","2008","WPR","","MNG","YEARS18-PLUS","MLE","27.9 [20.9-35.7]","27.90000","20.90000","35.70000",""
"BP_03","PUBLISHED","1992","EMR","","MAR","YEARS18-PLUS","MLE","23.0 [16.7-30.2]","23.00000","16.70000","30.20000",""
"BP_03","PUBLISHED","2003","EMR","","MAR","YEARS18-PLUS","MLE","23.8 [17.9-30.3]","23.80000","17.90000","30.30000",""
"BP_03","PUBLISHED","2011","EMR","","MAR","YEARS18-PLUS","MLE","23.9 [17.2-31.4]","23.90000","17.20000","31.40000",""
"BP_03","PUBLISHED","1977","AFR","","MOZ","YEARS18-PLUS","MLE","19.6 [10.8-30.5]","19.60000","10.80000","30.50000",""
"BP_03","PUBLISHED","2013","SEAR","","NPL","YEARS18-PLUS","MLE","27.0 [20.1-35.0]","27.00000","20.10000","35.00000",""
"BP_03","PUBLISHED","2015","SEAR","","NPL","YEARS18-PLUS","MLE","27.3 [19.3-36.4]","27.30000","19.30000","36.40000",""
"BP_03","PUBLISHED","1983","EUR","","NLD","YEARS18-PLUS","MLE","37.4 [30.4-44.6]","37.40000","30.40000","44.60000",""
"BP_03","PUBLISHED","1989","EUR","","NLD","YEARS18-PLUS","MLE","35.6 [29.5-42.0]","35.60000","29.50000","42.00000",""
"BP_03","PUBLISHED","1993","AMR","","NIC","YEARS18-PLUS","MLE","19.8 [13.7-26.7]","19.80000","13.70000","26.70000",""
"BP_03","PUBLISHED","1998","AMR","","NIC","YEARS18-PLUS","MLE","18.9 [13.3-25.2]","18.90000","13.30000","25.20000",""
"BP_03","PUBLISHED","2000","AMR","","NIC","YEARS18-PLUS","MLE","18.6 [13.2-24.7]","18.60000","13.20000","24.70000",""
"BP_03","PUBLISHED","1975","AFR","","NER","YEARS18-PLUS","MLE","22.7 [11.8-37.2]","22.70000","11.80000","37.20000",""
"BP_03","PUBLISHED","1987","WPR","","NIU","YEARS18-PLUS","MLE","20.9 [14.3-28.2]","20.90000","14.30000","28.20000",""
"BP_03","PUBLISHED","2003","WPR","","NIU","YEARS18-PLUS","MLE","22.7 [16.4-29.4]","22.70000","16.40000","29.40000",""
"BP_03","PUBLISHED","2011","WPR","","NIU","YEARS18-PLUS","MLE","24.3 [17.2-32.2]","24.30000","17.20000","32.20000",""
"BP_03","PUBLISHED","2012","WPR","","NIU","YEARS18-PLUS","MLE","24.5 [17.1-32.9]","24.50000","17.10000","32.90000",""
"BP_03","PUBLISHED","1996","EMR","","OMN","YEARS18-PLUS","MLE","23.9 [17.8-31.2]","23.90000","17.80000","31.20000",""
"BP_03","PUBLISHED","2004","EMR","","OMN","YEARS18-PLUS","MLE","23.0 [17.9-29.1]","23.00000","17.90000","29.10000",""
"BP_03","PUBLISHED","2005","EMR","","OMN","YEARS18-PLUS","MLE","22.8 [17.8-28.8]","22.80000","17.80000","28.80000",""
"BP_03","PUBLISHED","2012","EMR","","OMN","YEARS18-PLUS","MLE","17.8 [12.7-23.9]","17.80000","12.70000","23.90000",""
"BP_03","PUBLISHED","2006","WPR","","PLW","YEARS18-PLUS","MLE","24.5 [18.1-32.1]","24.50000","18.10000","32.10000",""
"BP_03","PUBLISHED","2007","WPR","","PLW","YEARS18-PLUS","MLE","24.6 [18.2-32.2]","24.60000","18.20000","32.20000",""
"BP_03","PUBLISHED","2013","WPR","","PLW","YEARS18-PLUS","MLE","24.8 [16.7-34.5]","24.80000","16.70000","34.50000",""
"BP_03","PUBLISHED","1975","AMR","","PAN","YEARS18-PLUS","MLE","24.0 [13.8-36.3]","24.00000","13.80000","36.30000",""
"BP_03","PUBLISHED","1982","AMR","","PAN","YEARS18-PLUS","MLE","23.1 [15.6-31.6]","23.10000","15.60000","31.60000",""
"BP_03","PUBLISHED","2006","WPR","","PNG","YEARS18-PLUS","MLE","18.3 [12.1-25.1]","18.30000","12.10000","25.10000",""
"BP_03","PUBLISHED","2008","WPR","","PNG","YEARS18-PLUS","MLE","18.7 [12.2-26.0]","18.70000","12.20000","26.00000",""
"BP_03","PUBLISHED","1981","AMR","","PRY","YEARS18-PLUS","MLE","24.7 [15.8-34.7]","24.70000","15.80000","34.70000",""
"BP_03","PUBLISHED","1982","AMR","","PRY","YEARS18-PLUS","MLE","24.7 [16.0-34.6]","24.70000","16.00000","34.60000",""
"BP_03","PUBLISHED","1991","WPR","","PHL","YEARS18-PLUS","MLE","19.5 [13.6-26.2]","19.50000","13.60000","26.20000",""
"BP_03","PUBLISHED","2000","WPR","","PHL","YEARS18-PLUS","MLE","19.8 [14.4-25.9]","19.80000","14.40000","25.90000",""
"BP_03","PUBLISHED","2003","WPR","","PHL","YEARS18-PLUS","MLE","19.9 [14.8-25.6]","19.90000","14.80000","25.60000",""
"BP_03","PUBLISHED","2008","WPR","","PHL","YEARS18-PLUS","MLE","20.2 [15.1-25.7]","20.20000","15.10000","25.70000",""
"BP_03","PUBLISHED","2013","EUR","","PRT","YEARS18-PLUS","MLE","35.5 [25.9-45.5]","35.50000","25.90000","45.50000",""
"BP_03","PUBLISHED","1977","EMR","","QAT","YEARS18-PLUS","MLE","31.3 [19.1-44.5]","31.30000","19.10000","44.50000",""
"BP_03","PUBLISHED","1978","EMR","","QAT","YEARS18-PLUS","MLE","30.8 [19.2-43.2]","30.80000","19.20000","43.20000",""
"BP_03","PUBLISHED","1988","EMR","","QAT","YEARS18-PLUS","MLE","28.0 [20.0-36.7]","28.00000","20.00000","36.70000",""
"BP_03","PUBLISHED","2004","EUR","","ROU","YEARS18-PLUS","MLE","37.7 [31.2-44.7]","37.70000","31.20000","44.70000",""
"BP_03","PUBLISHED","2005","EUR","","ROU","YEARS18-PLUS","MLE","37.5 [31.0-44.7]","37.50000","31.00000","44.70000",""
"BP_03","PUBLISHED","2006","EUR","","ROU","YEARS18-PLUS","MLE","37.5 [30.8-44.7]","37.50000","30.80000","44.70000",""
"BP_03","PUBLISHED","1982","EUR","","RUS","YEARS18-PLUS","MLE","43.5 [36.2-51.1]","43.50000","36.20000","51.10000",""
"BP_03","PUBLISHED","2000","AMR","","LCA","YEARS18-PLUS","MLE","26.2 [19.0-34.4]","26.20000","19.00000","34.40000",""
"BP_03","PUBLISHED","2007","AMR","","LCA","YEARS18-PLUS","MLE","27.5 [20.0-35.9]","27.50000","20.00000","35.90000",""
"BP_03","PUBLISHED","1984","AMR","","VCT","YEARS18-PLUS","MLE","23.7 [16.1-31.9]","23.70000","16.10000","31.90000",""
"BP_03","PUBLISHED","1990","AMR","","VCT","YEARS18-PLUS","MLE","23.7 [16.6-31.5]","23.70000","16.60000","31.50000",""
"BP_03","PUBLISHED","2001","AFR","","STP","YEARS18-PLUS","MLE","24.9 [18.4-32.4]","24.90000","18.40000","32.40000",""
"BP_03","PUBLISHED","2008","AFR","","STP","YEARS18-PLUS","MLE","22.4 [16.6-29.3]","22.40000","16.60000","29.30000",""
"BP_03","PUBLISHED","1984","EMR","","SAU","YEARS18-PLUS","MLE","26.0 [18.4-34.1]","26.00000","18.40000","34.10000",""
"BP_03","PUBLISHED","1987","EMR","","SAU","YEARS18-PLUS","MLE","25.6 [18.7-32.9]","25.60000","18.70000","32.90000",""
"BP_03","PUBLISHED","2012","AFR","","SEN","YEARS18-PLUS","MLE","23.5 [16.1-31.6]","23.50000","16.10000","31.60000",""
"BP_03","PUBLISHED","1977","EUR","","SRB","YEARS18-PLUS","MLE","37.1 [26.1-49.0]","37.10000","26.10000","49.00000",""
"BP_03","PUBLISHED","1986","EUR","","SRB","YEARS18-PLUS","MLE","39.5 [31.9-47.6]","39.50000","31.90000","47.60000",""
"BP_03","PUBLISHED","1987","EUR","","SRB","YEARS18-PLUS","MLE","39.6 [32.1-47.7]","39.60000","32.10000","47.70000",""
"BP_03","PUBLISHED","1989","EUR","","SRB","YEARS18-PLUS","MLE","39.8 [32.3-47.6]","39.80000","32.30000","47.60000",""
"BP_03","PUBLISHED","2004","AFR","","SYC","YEARS18-PLUS","MLE","25.7 [19.2-33.2]","25.70000","19.20000","33.20000",""
"BP_03","PUBLISHED","2011","AFR","","SYC","YEARS18-PLUS","MLE","25.4 [18.1-34.0]","25.40000","18.10000","34.00000",""
"BP_03","PUBLISHED","2013","AFR","","SYC","YEARS18-PLUS","MLE","25.2 [17.2-34.7]","25.20000","17.20000","34.70000",""
"BP_03","PUBLISHED","1980","AFR","","SLE","YEARS18-PLUS","MLE","27.6 [18.5-38.4]","27.60000","18.50000","38.40000",""
"BP_03","PUBLISHED","1983","EUR","","SVK","YEARS18-PLUS","MLE","42.6 [34.3-51.2]","42.60000","34.30000","51.20000",""
"BP_03","PUBLISHED","1984","EUR","","SVK","YEARS18-PLUS","MLE","42.6 [34.4-50.9]","42.60000","34.40000","50.90000",""
"BP_03","PUBLISHED","1989","EUR","","SVK","YEARS18-PLUS","MLE","42.1 [34.4-49.7]","42.10000","34.40000","49.70000",""
"BP_03","PUBLISHED","1990","EUR","","SVK","YEARS18-PLUS","MLE","41.9 [34.2-49.6]","41.90000","34.20000","49.60000",""
"BP_03","PUBLISHED","2008","EUR","","SVN","YEARS18-PLUS","MLE","40.8 [32.4-49.3]","40.80000","32.40000","49.30000",""
"BP_03","PUBLISHED","1975","WPR","","SLB","YEARS18-PLUS","MLE","15.1 [6.7-26.9]","15.10000","6.70000","26.90000",""
"BP_03","PUBLISHED","1982","WPR","","SLB","YEARS18-PLUS","MLE","15.5 [8.7-23.8]","15.50000","8.70000","23.80000",""
"BP_03","PUBLISHED","1983","WPR","","SLB","YEARS18-PLUS","MLE","15.5 [8.8-23.5]","15.50000","8.80000","23.50000",""
"BP_03","PUBLISHED","1999","EMR","","SOM","YEARS18-PLUS","MLE","27.8 [19.9-36.5]","27.80000","19.90000","36.50000",""
"BP_03","PUBLISHED","2008","EMR","","SOM","YEARS18-PLUS","MLE","28.1 [20.4-36.6]","28.10000","20.40000","36.60000",""
"BP_03","PUBLISHED","1975","AFR","","ZAF","YEARS18-PLUS","MLE","31.6 [20.4-44.1]","31.60000","20.40000","44.10000",""
"BP_03","PUBLISHED","1976","AFR","","ZAF","YEARS18-PLUS","MLE","31.3 [20.9-43.0]","31.30000","20.90000","43.00000",""
"BP_03","PUBLISHED","1997","AFR","","TGO","YEARS18-PLUS","MLE","24.6 [18.0-31.8]","24.60000","18.00000","31.80000",""
"BP_03","PUBLISHED","1988","AMR","","TTO","YEARS18-PLUS","MLE","20.8 [13.5-29.3]","20.80000","13.50000","29.30000",""
"BP_03","PUBLISHED","2004","AMR","","TTO","YEARS18-PLUS","MLE","23.8 [17.0-31.6]","23.80000","17.00000","31.60000",""
"BP_03","PUBLISHED","2007","AMR","","TTO","YEARS18-PLUS","MLE","24.9 [17.6-32.9]","24.90000","17.60000","32.90000",""
"BP_03","PUBLISHED","2014","AMR","","TTO","YEARS18-PLUS","MLE","28.2 [17.9-40.1]","28.20000","17.90000","40.10000",""
"BP_03","PUBLISHED","1995","AFR","","TGO","YEARS18-PLUS","MLE","24.9 [18.1-32.5]","24.90000","18.10000","32.50000",""
"BP_03","PUBLISHED","1994","AFR","","TGO","YEARS18-PLUS","MLE","25.1 [18.0-32.8]","25.10000","18.00000","32.80000",""
"BP_03","PUBLISHED","1989","AFR","","TGO","YEARS18-PLUS","MLE","25.2 [17.9-33.5]","25.20000","17.90000","33.50000",""
"BP_03","PUBLISHED","1979","SEAR","","THA","YEARS18-PLUS","MLE","17.9 [10.8-26.3]","17.90000","10.80000","26.30000",""
"BP_03","PUBLISHED","1977","SEAR","","THA","YEARS18-PLUS","MLE","17.9 [10.1-27.4]","17.90000","10.10000","27.40000",""
"BP_03","PUBLISHED","2010","AFR","","TZA","YEARS18-PLUS","MLE","20.5 [15.3-26.5]","20.50000","15.30000","26.50000",""
"BP_03","PUBLISHED","2003","AFR","","TZA","YEARS18-PLUS","MLE","20.0 [15.2-25.2]","20.00000","15.20000","25.20000",""
