"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"SI_POV_DAY1","PUBLISHED","2002","EUR","","UKR","1.7","1.70000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2003","EUR","","UKR","0.6","0.60000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2004","EUR","","UKR","0.6","0.60000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2005","EUR","","UKR","0.3","0.30000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2006","EUR","","UKR","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2007","EUR","","UKR","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2008","EUR","","UKR","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2009","EUR","","UKR","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2010","EUR","","UKR","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2011","EUR","","UKR","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2012","EUR","","UKR","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2013","EUR","","UKR","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2014","EUR","","UKR","0.0","0.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2015","EUR","","UKR","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2016","EUR","","UKR","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2006","AMR","","URY","0.5","0.50000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","AMR","","URY","0.3","0.30000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2008","AMR","","URY","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2009","AMR","","URY","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2010","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2011","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2012","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","AMR","","URY","0.2","0.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2014","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2015","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2016","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2017","AMR","","URY","0.1","0.10000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2000","AMR","","USA","0.7","0.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","AMR","","USA","1.0","1.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2007","AMR","","USA","1.0","1.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2010","AMR","","USA","1.0","1.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2013","AMR","","USA","1.0","1.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2016","AMR","","USA","1.2","1.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2000","EUR","","UZB","62.0","62.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2002","EUR","","UZB","58.2","58.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2003","EUR","","UZB","62.1","62.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2001","AMR","","VEN","11.0","11.00000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2002","AMR","","VEN","18.2","18.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2003","AMR","","VEN","22.7","22.70000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2004","AMR","","VEN","19.8","19.80000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2005","AMR","","VEN","18.9","18.90000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2006","AMR","","VEN","10.2","10.20000","","","World Development Indicators database, World Bank: Estimated from unit-record income data."
"SI_POV_DAY1","PUBLISHED","2002","WPR","","VNM","38.0","38.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2004","WPR","","VNM","26.5","26.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2006","WPR","","VNM","19.5","19.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2008","WPR","","VNM","14.8","14.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2010","WPR","","VNM","4.2","4.20000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2012","WPR","","VNM","2.8","2.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2014","WPR","","VNM","2.7","2.70000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2016","WPR","","VNM","2.0","2.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2010","WPR","","VUT","13.1","13.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2002","WPR","","WSM","2.0","2.00000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2008","WPR","","WSM","0.6","0.60000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2013","WPR","","WSM","1.1","1.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2005","EMR","","YEM","9.8","9.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2014","EMR","","YEM","18.8","18.80000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data. PPP is regression based."
"SI_POV_DAY1","PUBLISHED","2000","AFR","","ZAF","35.0","35.00000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data."
"SI_POV_DAY1","PUBLISHED","2005","AFR","","ZAF","26.1","26.10000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2008","AFR","","ZAF","16.9","16.90000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2010","AFR","","ZAF","16.5","16.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2014","AFR","","ZAF","18.9","18.90000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2002","AFR","","ZMB","49.4","49.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2004","AFR","","ZMB","56.7","56.70000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2006","AFR","","ZMB","60.5","60.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2010","AFR","","ZMB","64.4","64.40000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2015","AFR","","ZMB","57.5","57.50000","","","World Development Indicators database, World Bank: Estimated from unit-record consumption data."
"SI_POV_DAY1","PUBLISHED","2011","AFR","","ZWE","21.4","21.40000","","","World Development Indicators database, World Bank: Estimated from grouped consumption data."
"SI_POV_DAY1","PUBLISHED","2002","GLOBAL","1","","25.5","25.50000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2005","GLOBAL","1","","20.7","20.70000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2008","GLOBAL","1","","18.2","18.20000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2010","GLOBAL","1","","15.7","15.70000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2011","GLOBAL","1","","13.7","13.70000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2012","GLOBAL","1","","12.8","12.80000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2013","GLOBAL","1","","11.2","11.20000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2015","GLOBAL","1","","9.9","9.90000","","","World Development Indicators database, World Bank: Retrieved on March 20, 2019 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm). The income-country categories within the six geographical regions are (a) low- and middle-income countries and (b) countries eligible to receive loans from the World Bank (such as Chile) and recently graduated countries (such as Estonia). See (http://iresearch.worldbank.org/PovcalNet/data.aspx)."
"SI_POV_DAY1","PUBLISHED","2002","","5","","12.3","12.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","5","","9.5","9.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","5","","6.3","6.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","5","","5.2","5.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","5","","4.8","4.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","5","","4.2","4.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","5","","4.0","4.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","5","","3.2","3.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","9","","13.6","13.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","9","","12.6","12.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","9","","11.3","11.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","9","","9.7","9.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","9","","9.7","9.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","9","","9.6","9.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","9","","9.4","9.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","9","","8.0","8.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","11","","53.5","53.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","11","","50.1","50.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","11","","48.9","48.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","11","","47.7","47.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","11","","46.3","46.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","11","","44.6","44.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","11","","42.7","42.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","13","","8.4","8.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","13","","8.1","8.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","13","","5.5","5.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","13","","5.4","5.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","13","","5.0","5.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","13","","4.9","4.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","13","","4.9","4.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","13","","4.3","4.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","14","","59.5","59.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","14","","53.5","53.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","14","","50.5","50.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","14","","48.7","48.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","14","","46.8","46.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","14","","46.3","46.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","14","","45.1","45.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","14","","43.8","43.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","15","","8.0","8.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","15","","7.2","7.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","15","","5.0","5.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","15","","4.4","4.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","15","","3.7","3.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","15","","2.9","2.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","15","","2.7","2.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","15","","2.2","2.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","17","","67.0","67.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","17","","64.4","64.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","17","","59.3","59.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","17","","57.7","57.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","17","","55.1","55.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","17","","53.4","53.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","18","","34.9","34.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","18","","27.8","27.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","18","","19.6","19.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","18","","18.7","18.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","18","","18.7","18.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","18","","19.0","19.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","18","","19.2","19.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","18","","20.2","20.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","21","","0.8","0.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","21","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","21","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","21","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","21","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","21","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","21","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","21","","1.1","1.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","29","","25.7","25.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","29","","24.8","24.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","29","","24.2","24.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","29","","11.7","11.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","29","","11.1","11.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","30","","24.9","24.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","30","","15.4","15.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","30","","13.1","13.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","30","","10.3","10.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","30","","7.5","7.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","30","","6.3","6.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","30","","1.8","1.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","30","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","34","","35.0","35.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","34","","31.3","31.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","34","","27.6","27.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","34","","23.0","23.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","34","","18.4","18.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","34","","17.0","17.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","34","","15.1","15.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","35","","23.5","23.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","35","","19.7","19.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","35","","17.7","17.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","35","","12.4","12.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","35","","10.8","10.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","35","","9.5","9.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","35","","7.9","7.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","35","","6.0","6.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","39","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","39","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","39","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","39","","1.0","1.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","39","","1.2","1.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","39","","1.4","1.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","39","","1.2","1.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","39","","1.4","1.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","53","","0.9","0.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","53","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","53","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","53","","0.5","0.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","53","","0.6","0.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","53","","0.6","0.60000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","53","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","53","","0.7","0.70000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","54","","39.0","39.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","54","","33.1","33.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","54","","32.9","32.90000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","54","","32.1","32.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","61","","2.1","2.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","61","","1.0","1.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","61","","1.2","1.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","61","","1.0","1.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","61","","1.2","1.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","61","","1.0","1.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","62","","35.0","35.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","62","","31.3","31.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","62","","27.5","27.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","62","","22.8","22.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","62","","18.3","18.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2012","","62","","16.8","16.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","62","","15.0","15.00000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2002","","135","","31.1","31.10000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2005","","135","","25.5","25.50000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2008","","135","","16.3","16.30000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2010","","135","","12.8","12.80000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2011","","135","","11.2","11.20000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2013","","135","","8.4","8.40000","","","World Development Indicators database, World Bank: "
"SI_POV_DAY1","PUBLISHED","2015","","135","","6.2","6.20000","","","World Development Indicators database, World Bank: "
