"GHO","PUBLISHSTATE","YEAR","REGION","UNREGION","COUNTRY","SEX","GHECAUSES","Display Value","Numeric","Low","High","Comments"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","LCA","MLE","GHE110","205","205.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","LCA","FMLE","GHE118","21","21.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","LCA","MLE","GHE061","139","139.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","LCA","FMLE","GHE110","234","234.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","LCA","MLE","GHE080","49","49.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","VCT","FMLE","GHE061","62","62.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","VCT","BTSX","GHE110","238","238.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AMR","","VCT","MLE","GHE118","12","12.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","VCT","BTSX","GHE061","120","120.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","VCT","MLE","GHE110","118","118.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AMR","","VCT","BTSX","GHE080","99","99.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","VCT","MLE","GHE061","75","75.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","VCT","FMLE","GHE118","11","11.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AMR","","VCT","BTSX","GHE118","25","25.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","VCT","FMLE","GHE110","138","138.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AMR","","VCT","BTSX","GHE110","293","293.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","VCT","FMLE","GHE061","69","69.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","VCT","BTSX","GHE061","166","166.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","VCT","MLE","GHE118","21","21.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AMR","","VCT","FMLE","GHE080","50","50.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","STP","MLE","GHE110","72","72.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","STP","FMLE","GHE118","31","31.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","STP","MLE","GHE061","47","47.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","STP","FMLE","GHE110","109","109.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","STP","BTSX","GHE118","68","68.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","STP","MLE","GHE080","6","6.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","STP","BTSX","GHE110","193","193.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","STP","MLE","GHE118","38","38.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","STP","BTSX","GHE061","108","108.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","STP","MLE","GHE110","82","82.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","STP","FMLE","GHE080","6","6.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","STP","BTSX","GHE080","13","13.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","STP","MLE","GHE061","56","56.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","STP","FMLE","GHE118","36","36.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","STP","BTSX","GHE118","76","76.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EMR","","SAU","FMLE","GHE110","11457","11457.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EMR","","SAU","BTSX","GHE110","25860","25860.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EMR","","SAU","MLE","GHE080","1272","1272.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EMR","","SAU","FMLE","GHE061","3720","3720.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EMR","","SAU","BTSX","GHE061","7677","7677.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EMR","","SAU","MLE","GHE118","1268","1268.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EMR","","SAU","FMLE","GHE080","1350","1350.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EMR","","SAU","MLE","GHE110","20346","20346.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EMR","","SAU","FMLE","GHE118","1215","1215.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EMR","","SAU","BTSX","GHE080","3215","3215.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EMR","","SAU","MLE","GHE061","5797","5797.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EMR","","SAU","FMLE","GHE110","16105","16105.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EMR","","SAU","BTSX","GHE118","2927","2927.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EMR","","SAU","MLE","GHE080","2051","2051.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EMR","","SAU","BTSX","GHE110","42440","42440.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EMR","","SAU","MLE","GHE118","1651","1651.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SEN","BTSX","GHE061","3585","3585.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SEN","MLE","GHE110","5912","5912.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SEN","FMLE","GHE080","700","700.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SEN","BTSX","GHE080","1285","1285.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SEN","FMLE","GHE118","1061","1061.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SEN","BTSX","GHE118","2503","2503.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SEN","FMLE","GHE110","8499","8499.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SEN","BTSX","GHE110","15238","15238.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SEN","MLE","GHE080","791","791.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SEN","FMLE","GHE061","3256","3256.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SEN","MLE","GHE118","1525","1525.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SEN","FMLE","GHE080","1248","1248.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SEN","MLE","GHE110","7290","7290.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SEN","FMLE","GHE118","1182","1182.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SEN","BTSX","GHE080","2167","2167.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","SRB","MLE","GHE061","11629","11629.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","SRB","BTSX","GHE118","4965","4965.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","EUR","","SRB","MLE","GHE080","1205","1205.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EUR","","SRB","BTSX","GHE110","67147","67147.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","EUR","","SRB","MLE","GHE118","3070","3070.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","SRB","FMLE","GHE061","9860","9860.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","SRB","BTSX","GHE061","23298","23298.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","SRB","FMLE","GHE080","2001","2001.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","EUR","","SRB","BTSX","GHE080","3504","3504.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","SRB","FMLE","GHE118","2214","2214.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","EUR","","SRB","BTSX","GHE118","5462","5462.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","SRB","MLE","GHE061","13612","13612.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","SRB","FMLE","GHE110","31335","31335.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","EUR","","SRB","MLE","GHE080","1379","1379.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SYC","FMLE","GHE061","44","44.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SYC","MLE","GHE118","15","15.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SYC","FMLE","GHE080","8","8.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SYC","BTSX","GHE061","118","118.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SYC","MLE","GHE110","106","106.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SYC","BTSX","GHE080","15","15.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SYC","MLE","GHE061","76","76.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SYC","BTSX","GHE118","27","27.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SYC","MLE","GHE080","7","7.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SYC","FMLE","GHE110","120","120.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SYC","BTSX","GHE110","261","261.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SYC","FMLE","GHE061","57","57.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SYC","BTSX","GHE061","143","143.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SYC","FMLE","GHE080","12","12.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SYC","BTSX","GHE080","21","21.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SLE","MLE","GHE110","5075","5075.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SLE","FMLE","GHE118","690","690.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","AFR","","SLE","BTSX","GHE118","1514","1514.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SLE","MLE","GHE061","790","790.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SLE","FMLE","GHE110","5587","5587.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","AFR","","SLE","MLE","GHE080","400","400.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SLE","FMLE","GHE061","1208","1208.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SLE","BTSX","GHE110","11255","11255.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SLE","MLE","GHE118","863","863.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","AFR","","SLE","FMLE","GHE080","747","747.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SLE","BTSX","GHE061","2425","2425.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SLE","MLE","GHE110","5522","5522.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2015","AFR","","SLE","BTSX","GHE080","1339","1339.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SLE","MLE","GHE061","1101","1101.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SLE","BTSX","GHE118","1918","1918.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2016","AFR","","SLE","MLE","GHE080","494","494.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","WPR","","SGP","FMLE","GHE110","3251","3251.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2000","WPR","","SGP","BTSX","GHE110","6686","6686.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","WPR","","SGP","FMLE","GHE061","2455","2455.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","WPR","","SGP","BTSX","GHE061","5443","5443.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","WPR","","SGP","FMLE","GHE080","368","368.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2005","WPR","","SGP","BTSX","GHE080","664","664.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
"SDG_SH_DTH_RNCOM","PUBLISHED","2010","WPR","","SGP","MLE","GHE110","4146","4146.00000","","","Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018"
