"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","NATIONALSYSTEMTYPE","Display Value","Numeric","Low","High","Comments"
"SA_0000001769","PUBLISHED","2016","AFR","TZA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","UGA","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","UGA","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","UGA","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","UGA","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UKR","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UKR","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UKR","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UKR","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","URY","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","URY","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","URY","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","URY","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","USA","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","USA","SA_NST_ALCOHOLPOLICYRESPONSES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","USA","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","USA","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UZB","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UZB","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UZB","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EUR","UZB","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VCT","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VCT","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VCT","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VCT","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VEN","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VEN","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VEN","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AMR","VEN","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VNM","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VNM","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VNM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VNM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VUT","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VUT","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VUT","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","VUT","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","WSM","SA_NST_SOCIALCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","WSM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","WSM","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","WPR","WSM","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","YEM","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","YEM","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","YEM","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","EMR","YEM","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZAF","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZAF","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZAF","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZAF","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZMB","SA_NST_HEALTHCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZMB","SA_NST_SOCIALCONSEQUENCES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZMB","SA_NST_ALCOHOLCONSUMPTION","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZMB","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZWE","SA_NST_ALCOHOLCONSUMPTION","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZWE","SA_NST_HEALTHCONSEQUENCES","Yes","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZWE","SA_NST_ALCOHOLPOLICYRESPONSES","No","","","",""
"SA_0000001769","PUBLISHED","2016","AFR","ZWE","SA_NST_SOCIALCONSEQUENCES","No","","","",""
