"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SPECIALPOPULATION","RSUDSPECIFICPOPULATION","Display Value","Numeric","Low","High","Comments"
"RSUD_77","PUBLISHED","2008","EUR","NLD","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NLD","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","NZL","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","NIC","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NER","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","NGA","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","NOR","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","OMN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","PAK","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PLW","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","INDIGENOUS_POPULATIONS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PAN","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PNG","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PRY","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","PER","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","PHL","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","POL","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","KOR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","MDA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","RUS","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","RWA","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AMR","LCA","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SMR","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","STP","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EMR","SAU","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SEN","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SRB","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","CHILDREN_AND_ADOLESCENTS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SYC","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","PREGNANT_WOMEN","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","REFUGEES","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","SLE","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","WPR","SGP","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","MINORITY_GROUPS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","PRISONERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVK","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","PEOPLE_LIVING_WITH_HIV_AIDS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","CHILDREN_AND_FAMILIES_RISK","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","INDIGENOUS_POPULATIONS","","no","","","",""
"RSUD_77","PUBLISHED","2008","EUR","SVN","COMMERCIAL_SEX_WORKERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","REFUGEES","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","CHILDREN_AND_ADOLESCENTS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","COMMERCIAL_SEX_WORKERS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","CHILDREN_AND_FAMILIES_RISK","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","MINORITY_GROUPS","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","PREGNANT_WOMEN","","no","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","PRISONERS","","yes","","","",""
"RSUD_77","PUBLISHED","2008","AFR","ZAF","PEOPLE_LIVING_WITH_HIV_AIDS","","no","","","",""
